,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
193,LA ULTRA GENERAL MERCHANDISE,Single Proprietorship,16-Jul-2013,Platinum,Active,2020-08-13,20-Aug-2021,20130776681744471832
194,CLEC TRADING,Single Proprietorship,02-Jul-2018,Platinum,Active,2020-08-13,13-Aug-2021,201807921601137229952
195,ISC ENGINEERING SERVICES,Single Proprietorship,20-Sep-2012,Platinum,Active,2020-08-13,13-Aug-2021,20120959208974448688
196,"THE ASSEMBLAGE POINT RESORT & CONVENTION HUB, INC.",Corporation,03-Aug-2015,Platinum,Active,2020-08-13,13-Aug-2021,201508143936326912680
197,RONGBIN ENTERPRISES,Single Proprietorship,04-May-2015,Platinum,Active,2020-08-13,02-Sep-2021,201505134725368140919
198,RCSV PETRON STATION,Single Proprietorship,07-Jul-2015,Platinum,Active,2020-08-13,13-Aug-2021,201507140982667239960
199,KIM CROWN SUPPLY ENTERPRISE,Single Proprietorship,25-Jan-2013,Platinum,Active,2020-08-13,13-Aug-2021,20130164756383874831
200,"GRAND BASE ENTERPRISES AND TECHNICAL SERVICES, OPC",Corporation,30-Jan-2020,Platinum,Active,2020-08-13,13-Aug-2021,2020012090451474655735
201,ISABANG AUTO SHOP,Single Proprietorship,08-Mar-2017,Platinum,Active,2020-08-13,13-Aug-2021,2017031748042126724729
202,LBL TRAFFIC CONTROL AND CONSTRUCTION SERVICES,Single Proprietorship,20-Mar-2014,Platinum,Active,2020-08-13,09-Sep-2021,20140397269312375004
203,JHAD BUILDERS AND HARDWARE,Single Proprietorship,18-Dec-2014,Platinum,Active,2020-08-13,23-Aug-2021,2014121228481284225245
204,"GLOCKE SECURITY SYSTEMS, INC.",Corporation,01-Dec-2005,Platinum,Active,2020-08-13,14-Aug-2021,20051289061128985218
205,MJS CONSTRUCTION AND SUPPLY,Single Proprietorship,02-Aug-2018,Platinum,Active,2020-08-13,10-Sep-2021,20180885967419904737
206,DUMAGUETE ZENITH COMMERCIAL,Single Proprietorship,30-Sep-2014,Platinum,Active,2020-08-13,23-Aug-2021,2014091154652122852243
207,NORTH TREND MARKETING CORPORATION,Corporation,12-Apr-2016,Platinum,Active,2020-08-13,13-Aug-2021,201604168213844104280
208,ELGRAM TRADING AND CONSTRUCTION,Single Proprietorship,28-Apr-2004,Platinum,Active,2020-08-13,13-Aug-2021,20040438681925417783
209,PRODLINE ENTERPRISES COMPANY,Partnership,04-Feb-2004,Platinum,Active,2020-08-13,20-Aug-2021,20040225871131038693
210,NIELSEN T.J ENTERPRISES CORP.,Corporation,18-Jan-2013,Platinum,Active,2020-08-13,13-Aug-2021,201301643201571473984
211,BLUE JEEMS GENERAL MERCHANDISE,Single Proprietorship,07-Sep-2016,Platinum,Active,2020-08-13,13-Aug-2021,201609184311715968562
212,UBIDO COPY CENTER AND GENERAL MERCHANDISE,Single Proprietorship,19-May-2014,Platinum,Active,2020-08-13,13-Aug-2021,201405102271835257780
213,DOMINIQUE PHARMACEUTICALS,Single Proprietorship,18-Feb-2004,Platinum,Active,2020-08-13,22-Sep-2021,2004022909337269788
214,AZMON-BUILDERS AND SUPPLIES CORP.,Corporation,07-Aug-2020,Platinum,Active,2020-08-13,13-Aug-2021,2020082232041982757783
215,CABRAL-BICOLANDIA SUPERMART,Single Proprietorship,11-Mar-2015,Platinum,Active,2020-08-13,13-Aug-2021,20150312976033022750
216,M.B. PACURI CONSTRUCTION,Single Proprietorship,13-Sep-2005,Platinum,Active,2020-08-13,28-Aug-2021,20050982851134228543
217,KITITAY FOOD AND AGRI PRODUCTS,Single Proprietorship,31-Mar-2014,Platinum,Active,2020-08-13,13-Aug-2021,20140398207441468121
218,AURELIO'S COPY STATION AND MARKETING,Single Proprietorship,16-Jul-2012,Platinum,Active,2020-08-13,16-Aug-2021,201207559671988676608
219,AR ADLAWAN CONSTRUCTION,Single Proprietorship,17-May-2007,Platinum,Active,2020-08-13,16-Aug-2021,200705137091432937953
220,MPMC FIL GENERATORS CORPORATION,Corporation,11-Oct-2017,Platinum,Active,2020-08-13,13-Aug-2021,2017101341482078930912
221,ROLIN BROADCASTING ENTERPRISES,Corporation,12-Aug-2014,Platinum,Active,2020-08-13,13-Aug-2021,2014081543631022157166
222,RRCF GENERAL MERCHANDISE,Single Proprietorship,15-Nov-2016,Platinum,Active,2020-08-13,13-Aug-2021,2016111928781185215527
223,VALLEY CONSTRUCTION AND AGGREGATES,Single Proprietorship,13-Jun-2007,Platinum,Active,2020-08-13,03-Oct-2021,200706142152006008927
224,RAFUL ENTERPRISES,Single Proprietorship,19-Apr-2004,Platinum,Active,2020-08-13,13-Aug-2021,20040437831975527304
225,"PRIME SALES, INC.",Corporation,21-Aug-2002,Platinum,Active,2020-08-13,13-Aug-2021,2002089611270648967
226,DRIVETECH INDUSTRIAL CORPORATION,Corporation,05-Dec-2012,Platinum,Active,2020-08-13,13-Aug-2021,201212629371239861881
227,SCHNELL MARKETING PHILIPPINES INC.,Corporation,21-Feb-2017,Platinum,Active,2020-08-13,20-Aug-2021,201702178899923909278
228,PHARMACEUTICA FILIPINA DE VISAYAS,Single Proprietorship,18-Feb-2004,Platinum,Active,2020-08-13,24-Sep-2021,2004022906386855767
229,C.A.B. CONSTRUCTION & SUPPLY,Single Proprietorship,05-Jul-2007,Platinum,Active,2020-08-13,13-Aug-2021,20070714925809645414
230,SYSTEM TECHNIK MACHINERIES AND PRODUCTS CORPORATION,Corporation,04-Jul-2017,Platinum,Active,2020-08-13,27-Aug-2021,2017071535501917514272
231,"JEGABYTES COMPUTER CENTER, INC.",Corporation,08-Dec-2017,Platinum,Active,2020-08-13,13-Aug-2021,201712124406134606886
232,BRIDGECOM ENTERPRISES CO. INC.,Corporation,10-Jun-2013,Platinum,Active,2020-08-13,13-Aug-2021,20130673824500585293
233,ST. VINCENT BUILDERS AND SUPPLY,Single Proprietorship,26-Jul-2019,Platinum,Active,2020-08-13,13-Aug-2021,20190730971631442978
234,MEGA STAR PRINTERS ENTERPRISES & SERVICES,Single Proprietorship,22-Jan-2003,Platinum,Active,2020-08-13,13-Aug-2021,2003011359887873500
235,DYARYONG PILIPINO LUZON TIMES,Single Proprietorship,26-Aug-2016,Platinum,Active,2020-08-13,13-Aug-2021,201608183073292787195
236,REYES TACANDONG & CO.,Partnership,01-Feb-2013,Platinum,Active,2020-08-13,13-Aug-2021,2013021576451165576495
237,TWIN'S RESTO,Single Proprietorship,07-Aug-2014,Platinum,Active,2020-08-13,13-Aug-2021,2014081103431146736482
238,BIOWELL MEDICAL ENTERPRISE,Single Proprietorship,23-Nov-2005,Platinum,Active,2020-08-13,14-Aug-2021,2005118842493169992
239,NICKSON ENGINEERING SERVICES,Single Proprietorship,05-Aug-2020,Platinum,Active,2020-08-13,13-Aug-2021,202008222871323726241
240,D' LUCKY 9 SECURITY AGENCY CORPORATION,Corporation,16-Apr-2019,Platinum,Active,2020-08-13,13-Aug-2021,201904458981637917306
241,E. MALAYA CONSTRUCTION AND GENERAL MERCHANDISE,Single Proprietorship,25-Feb-2009,Platinum,Active,2020-08-13,14-Aug-2021,2009022505281715605
242,ECOSENSE TECHNOLOGIES,Single Proprietorship,14-Dec-2018,Platinum,Active,2020-08-13,13-Aug-2021,201812628131082545813
243,MELOSA D. BATITIS CATERING & GENERAL MERCHANDISE,Single Proprietorship,19-Jan-2009,Platinum,Active,2020-08-13,13-Aug-2021,20090124156369301706
244,ACF CONSTRUCTION AND SUPPLY,Single Proprietorship,25-May-2018,Platinum,Active,2020-08-13,13-Aug-2021,20180597941954609097
245,DKF CONSUMER GOODS TRADING,Single Proprietorship,14-Jul-2020,Platinum,Active,2020-08-13,13-Aug-2021,2020072209651691126035
246,8J BUILDERS AND SUPPLY,Single Proprietorship,09-Feb-2016,Platinum,Active,2020-08-13,13-Aug-2021,2016021612181999280051
247,ATOMIC STAR NEWS PUBLISHING AND PRINTING SERVICES,Single Proprietorship,25-Feb-2014,Platinum,Active,2020-08-13,13-Aug-2021,201402949826903822
248,NKC MARKETING,Single Proprietorship,22-May-2009,Platinum,Active,2020-08-13,13-Aug-2021,2009052671297468686
249,VITES CONSTRUCTION & DEVELOPMENT CORPORATION,Corporation,09-Jul-2007,Platinum,Active,2020-08-13,13-Aug-2021,20070714976194408877
250,APLUS DEVELOPMENT AND CONSTRUCTION CORPORATION,Corporation,09-Aug-2018,Platinum,Active,2020-08-13,09-Sep-2021,201808849821166442249
251,DIAMOND GRACE ENTERPRISES,Single Proprietorship,12-Sep-2008,Platinum,Active,2020-08-13,30-Aug-2021,200809223981330061339
252,MITHRIL TRADING,Single Proprietorship,06-Nov-2009,Platinum,Active,2020-08-13,13-Aug-2021,200911294341911980530
253,LOC CONSTRUCTION AND SUPPLY,Single Proprietorship,08-Feb-2011,Platinum,Active,2020-08-13,03-Oct-2021,201102383971063345927
254,TTAI GENERAL CONSTRUCTION,Single Proprietorship,04-Feb-2004,Platinum,Active,2020-08-13,13-Aug-2021,2004022585230681285
255,JD 218 TRADING AND CONSTRUCTION,Single Proprietorship,09-Sep-2015,Platinum,Active,2020-08-13,28-Aug-2021,201509147601930561521
256,R.N.H. BENTULAN CONSTRUCTION,Single Proprietorship,25-May-2009,Platinum,Active,2020-08-13,13-Aug-2021,200905267261962438142
257,"MARKETMERGE, INC.",Corporation,19-Mar-2012,Platinum,Active,2020-08-13,13-Aug-2021,20120350487505949849
258,"HEALTHCARE PHARMA, CO.",Partnership,06-Jul-2015,Platinum,Active,2020-08-13,30-Aug-2021,201507140948968398894
259,VAL ENGINEERING AND CONSTRUCTION,Single Proprietorship,16-Nov-2018,Platinum,Active,2020-08-13,13-Aug-2021,201811671652103149737
260,SHINSOK TRADING CORP.,Corporation,12-Jul-2019,Platinum,Active,2020-08-13,13-Aug-2021,20190733111235519568
261,OPTIMA BUILDERS CORPORATION,Corporation,22-May-2015,Platinum,Active,2020-08-13,13-Aug-2021,201505136582829470768
262,ALIMED PHARMACY,Single Proprietorship,10-Jul-2020,Platinum,Active,2020-08-13,13-Aug-2021,202007220727685124966
263,LBL TRAFFIC CONTROL SERVICES & GENERAL MERCHANDISE,Single Proprietorship,19-Jun-2006,Platinum,Active,2020-08-13,15-Aug-2021,20060610386152385379
264,ROMSON CONSTRUCTION AND SUPPLIES,Single Proprietorship,23-Jul-2019,Platinum,Active,2020-08-13,13-Aug-2021,201907312852135661212
265,HOLISTER INC.,Corporation,26-Dec-2013,Platinum,Active,2020-08-13,13-Aug-2021,20131290026431493143
266,GG'S HARDWARE,Single Proprietorship,15-Nov-2016,Platinum,Active,2020-08-13,13-Aug-2021,201611192646785049220
267,COTABATO INTEGRATED SEED PRODUCERS MARKETING COOPERATIVE,Cooperative,15-Sep-2011,Platinum,Active,2020-08-13,30-Aug-2021,201109439961161163625
268,RMCC ENTERPRISES,Single Proprietorship,13-Aug-2019,Platinum,Active,2020-08-13,13-Aug-2021,20190827901783767586
269,N - PRECISION CONSTRUCTION MATERIALS TESTING CENTER,Single Proprietorship,08-Jun-2009,Platinum,Active,2020-08-13,13-Aug-2021,200906270091225214221
270,ERRA CONSTRUCTION,Single Proprietorship,02-May-2016,Platinum,Active,2020-08-13,19-Aug-2021,2016051701311387035724
271,SIPSC ENTERPRISES,Single Proprietorship,09-Oct-2014,Platinum,Active,2020-08-13,18-Sep-2021,2014101165391172714081
272,CASA FERNANDO BUILDERS AND DEVELOPER INC.,Corporation,06-Aug-2020,Platinum,Active,2020-08-13,13-Aug-2021,202008223083604399755
273,"SUNSHINE INTERLINKS PUBLISHING HOUSE, INC.",Corporation,19-Mar-2009,Platinum,Active,2020-08-12,12-Aug-2021,200903255681575661812
274,DREAMBUILDER HARDWARE AND CONSTRUCTION SUPPLIES,Single Proprietorship,03-Aug-2020,Platinum,Active,2020-08-12,12-Aug-2021,2020082225841254724564
275,"LA NUEVA SUPERMART, INC.",Corporation,03-Mar-2006,Platinum,Active,2020-08-12,12-Aug-2021,2006039606344130390
276,"CT CITIMOTORS, INC.",Corporation,10-Feb-2004,Platinum,Active,2020-08-12,12-Aug-2021,2004022684402839306
277,POINTER ENTERPRISES INC.,Corporation,21-Aug-2007,Platinum,Active,2020-08-12,12-Aug-2021,2007081594773190635
278,"JSA, INC.",Corporation,06-Feb-2008,Platinum,Active,2020-08-12,12-Aug-2021,200802186321603612490
279,VERLIE ELECTRONIC GADGETS AND ACCESSORIES TRADING,Single Proprietorship,19-Aug-2019,Platinum,Active,2020-08-12,12-Aug-2021,201908265431807326512
280,AJJA SPORTS HAUS,Single Proprietorship,21-Jan-2010,Platinum,Active,2020-08-12,12-Aug-2021,20100130519517434749
281,MEGA SPEECHLAB ENTERPRISE,Single Proprietorship,01-Mar-2013,Platinum,Active,2020-08-12,12-Aug-2021,20130367234373977071
282,MARCARP ENGINEERING DEVELOPERS AND SUPPLIES,Single Proprietorship,24-Jan-2018,Platinum,Active,2020-08-12,05-Sep-2021,201801118626807796255
283,HAWK RESCUE EQUIPMENT AND GENERAL MERCHANDISE,Single Proprietorship,26-Aug-2015,Platinum,Active,2020-08-12,12-Aug-2021,2015081464101359952694
284,"CGC GRAINS, INCORPORATED",Corporation,03-Jul-2019,Platinum,Active,2020-08-12,12-Aug-2021,201907351372096998539
285,ZAREPHATH GENERAL MERCHANDISE,Single Proprietorship,08-Nov-2012,Platinum,Active,2020-08-12,12-Aug-2021,201211616181763421186
286,"EVI DISTRIBUTION, INC.",Corporation,11-May-2004,Platinum,Active,2020-08-12,12-Aug-2021,20040539261079184558
287,ODV CREATIVE MEDIA INC.,Corporation,10-May-2018,Platinum,Active,2020-08-12,12-Aug-2021,2018051003921651847035
288,CLAVITE CONSTRUCTION AND SUPPLY,Single Proprietorship,10-Mar-2016,Platinum,Active,2020-08-12,12-Aug-2021,2016031649101130777222
289,M.A.C INTERNATIONAL INC.,Corporation,10-Jun-2019,Platinum,Active,2020-08-12,12-Aug-2021,201906390241553714725
290,SOLID STRENGTH BUILDERS & SUPPLY,Single Proprietorship,19-May-2008,Platinum,Active,2020-08-12,23-Aug-2021,200805205571256130116
291,CWME BUILDERS AND SUPPLY,Single Proprietorship,31-Jan-2011,Platinum,Active,2020-08-12,12-Aug-2021,201101380972141372207
292,R.M. NUÑEZ CONSTRUCTION CORPORATION,Corporation,18-Feb-2004,Platinum,Active,2020-08-12,12-Aug-2021,2004022905725082024
293,ATOK GENERAL MERCHANDISE,Single Proprietorship,10-Jan-2017,Platinum,Active,2020-08-12,12-Aug-2021,2017011867221385982933
294,DZ CARENDERIA,Single Proprietorship,06-Oct-2008,Platinum,Active,2020-08-12,12-Aug-2021,200810227321853683255
295,GOSAFE TRADING,Single Proprietorship,14-Oct-2011,Platinum,Active,2020-08-12,12-Aug-2021,20111044765714385848
296,CP PAR-LAY INTERNATIONAL CORPORATION,Corporation,08-Jun-2018,Platinum,Active,2020-08-12,12-Aug-2021,201806955791745246290
297,JAZZY TECHNICAL SERVICES,Single Proprietorship,24-Sep-2015,Platinum,Active,2020-08-12,12-Aug-2021,2015091494081636159043
298,DJW CONSTRUCTION AND SUPPLY,Single Proprietorship,25-Jan-2019,Platinum,Active,2020-08-12,12-Aug-2021,20190158258379386554
299,GO GO GO SANTIAGO ILOCOS SUR EMPLOYEES ASSOCIATION INC.,Corporation,06-Jan-2020,Platinum,Active,2020-08-12,12-Aug-2021,2020013844771158310
300,OPULENTISIMA ROYAL FARM,Single Proprietorship,23-May-2013,Platinum,Active,2020-08-12,12-Aug-2021,201305724411695469223
301,TRAFFIC SUPPLIES & CONSTRUCTION CORPORATION,Corporation,17-Mar-2004,Platinum,Active,2020-08-12,16-Aug-2021,200403346840300351
302,MAXIMUM ELECTRONICS AND COMMUNICATION INC.,Corporation,02-Aug-2001,Platinum,Active,2020-08-12,12-Aug-2021,200108122985610340
303,RWT REALTY & DEVELOPMENT CORPORATION,Corporation,13-Jun-2011,Platinum,Active,2020-08-12,12-Aug-2021,201106416701074244709
304,MANG JOSE GRAPHICS BORONGAN,Single Proprietorship,23-Nov-2018,Platinum,Active,2020-08-12,12-Aug-2021,20181165956887528250
305,JODE CONSTRUCTION & ENTERPRISES,Single Proprietorship,03-Sep-2008,Platinum,Active,2020-08-12,22-Aug-2021,200809222421752849067
306,WARSKY VENTURES INC.,Corporation,02-Nov-2016,Platinum,Active,2020-08-12,06-Sep-2021,2016111912741760102685
307,NVH ENGINEERING & SERVICES,Single Proprietorship,20-Sep-2017,Platinum,Active,2020-08-12,12-Aug-2021,2017091381491751892595
308,"SLINGSHOT MANILA, INC.",Corporation,29-Jul-2020,Platinum,Active,2020-08-12,12-Aug-2021,20200722232789456355
309,"GLOBECARE SERVICES, INC.",Corporation,30-Aug-2007,Platinum,Active,2020-08-12,12-Aug-2021,20070816184762922589
310,MERSAN AGRI DEVT INC,Corporation,14-Mar-2012,Platinum,Active,2020-08-12,12-Aug-2021,201203501951519146779
311,SYBICO PETRON STATION,Single Proprietorship,06-Aug-2014,Platinum,Active,2020-08-12,13-Aug-2021,2014081100791956749946
312,JF DRAF PHARMACEUTICALS CORPORATION,Corporation,06-Feb-2017,Platinum,Active,2020-08-12,12-Aug-2021,201702181782696597101
313,ARPHIE ENTERPRISES,Single Proprietorship,12-Nov-2003,Platinum,Active,2020-08-12,23-Aug-2021,2003112028735318839
314,NDM EQUIPMENT RENTAL AND CONSTRUCTION,Single Proprietorship,23-May-2011,Platinum,Active,2020-08-12,13-Aug-2021,201105412161532558750
315,LUMUTHANG SURVEYING OFFICE,Single Proprietorship,15-Dec-2017,Platinum,Active,2020-08-12,12-Aug-2021,2017121235771910346808
316,SHYKA CONSTRUCTION TRADING,Single Proprietorship,19-Jun-2019,Platinum,Active,2020-08-12,12-Aug-2021,2019063759497927262
317,CORPORATE EXECUTIVES DRESS AND APPAREL INCORPORATED,Corporation,21-Jul-2017,Platinum,Active,2020-08-12,12-Aug-2021,201707150285217382185
318,"TRACERLINE TECHNOLOGIES, INC.",Corporation,09-Mar-2011,Platinum,Active,2020-08-12,12-Aug-2021,201103393311275375502
319,KIT'Z CONSTRUCTION AND SUPPLY,Single Proprietorship,22-Apr-2009,Platinum,Active,2020-08-12,18-Aug-2021,20090426168692679325
320,MEDINOVA PHARMACEUTICAL INC.,Corporation,18-Dec-2018,Platinum,Active,2020-08-12,12-Aug-2021,201812624921297993904
321,E.G.M. ENTERPRISES,Single Proprietorship,30-Jun-2015,Platinum,Active,2020-08-12,12-Aug-2021,201506140328212344631
322,YELLOW CIRCLES CONSTRUCTION AND TRADING CORPORATION,Corporation,20-May-2019,Platinum,Active,2020-08-12,12-Aug-2021,20190541925641501627
323,YUSALINA GENERAL MERCHANDISE,Single Proprietorship,11-Jan-2019,Platinum,Active,2020-08-12,12-Aug-2021,201901603821096545472
324,EM10 SCHOOL & OFFICE SUPPLY ENTERPRISES,Single Proprietorship,02-Apr-2014,Platinum,Active,2020-08-12,12-Aug-2021,201404985731566015003
325,CFN REFRIGERATION AND AIR CONDITIONING SERVICES,Single Proprietorship,01-Jan-1970,Platinum,Active,2020-08-12,12-Aug-2021,1970012172251064168756
326,P.LIWANAG CONSTRUCTION,Single Proprietorship,16-Sep-2016,Platinum,Active,2020-08-12,12-Aug-2021,201609185352738319401
327,"ENA POWER BUILDERS, INC.",Corporation,16-Feb-2010,Platinum,Active,2020-08-12,23-Aug-2021,20100232104130340335
328,PLUS CONSTRUCTION INDUSTRIES CORP.,Corporation,11-Oct-2016,Platinum,Active,2020-08-12,12-Aug-2021,2016101884891190831385
329,JO HEBREWS CONSTRUCTION SERVICES,Single Proprietorship,24-Nov-2017,Platinum,Active,2020-08-12,12-Aug-2021,201711126828749424341
330,GERCEL CONSTRUCTION AND DEVELOPMENT GROUP INC.,Corporation,30-Jun-2004,Platinum,Active,2020-08-12,12-Aug-2021,2004064309719827741
331,GALLANTRY SECURITY & INVESTIGATION AGENCY INC.,Corporation,26-Jun-2014,Platinum,Active,2020-08-12,12-Aug-2021,201406106161926004990
332,"F.F. SIBI ENTERPRISES, INC.",Corporation,15-Jul-2005,Platinum,Active,2020-08-12,12-Aug-2021,20050778242058964661
333,"PHSAT TELECOM SOLUTIONS, INC.",Corporation,14-Jan-2019,Platinum,Active,2020-08-12,12-Aug-2021,201901602141375531475
334,REEL FORCE SECURITY AND INVESTIGATION AGENCY,Single Proprietorship,01-Feb-2017,Platinum,Active,2020-08-12,13-Aug-2021,201702182496156196577
335,EAH BUILDERS,Single Proprietorship,07-Jan-2014,Platinum,Active,2020-08-12,26-Sep-2021,20140190433965239041
336,ZION CONSTRUCTION SUPPLIES AND GENERAL MERCHANDISE,Single Proprietorship,30-Jun-2016,Platinum,Active,2020-08-12,15-Aug-2021,2016061757391784373240
337,CYE CONSTRUCTION AND SUPPLY,Single Proprietorship,23-Jul-2018,Platinum,Active,2020-08-12,24-Aug-2021,20180788161949839487
338,RAINNE CLOUD TRADING,Single Proprietorship,06-Feb-2013,Platinum,Active,2020-08-12,12-Aug-2021,201302654551170791963
339,JRB PHARMA,Single Proprietorship,18-Jun-2015,Platinum,Active,2020-08-12,12-Aug-2021,201506139038447839088
340,GARILVA RECREATION CENTER,Single Proprietorship,12-May-2017,Platinum,Active,2020-08-12,12-Aug-2021,2017051628821796342914
341,FPJ CONSTRUCTION & SUPPLY,Single Proprietorship,04-Oct-2006,Platinum,Active,2020-08-12,28-Aug-2021,20061011326839788561
342,PREMCON CONSTRUCTION CORPORATION,Corporation,19-Nov-2019,Platinum,Active,2020-08-12,12-Aug-2021,20191191601135598681
343,BRAHMOS AEROSPACE PRIVATE LIMITED,Foreign Company Organization,24-Sep-2018,Platinum,Active,2020-08-12,12-Aug-2021,20180976487538714873
344,MG DURUIN CONSTRUCTION AND SUPPLY,Single Proprietorship,26-Nov-2019,Platinum,Active,2020-08-12,12-Aug-2021,20191178212055431422
345,ATS BUILDERS,Single Proprietorship,04-Aug-2020,Platinum,Active,2020-08-12,12-Aug-2021,2020082229162008004806
346,GREENEXT BUILDERS & GENERAL MERCHANDISE,Single Proprietorship,16-Apr-2018,Platinum,Active,2020-08-12,15-Aug-2021,2018041045301077571805
347,C.C. DELA CRUZ CONSTRUCTION,Single Proprietorship,23-May-2019,Platinum,Active,2020-08-12,12-Aug-2021,201905413611586202228
348,SHAW AUTOMOTIVE RESOURCES INC.,Corporation,24-Jul-2014,Platinum,Active,2020-08-12,12-Aug-2021,201407108985435862855
349,R.T. LIM CONSTRUCTION AND SUPPLY,Single Proprietorship,13-Mar-2004,Platinum,Active,2020-08-12,12-Aug-2021,200403342260588626
350,JCL GAS STATION,Single Proprietorship,15-Mar-2012,Platinum,Active,2020-08-12,12-Aug-2021,201203503162092397166
351,"CM & SONS FOOD PRODUCTS, INC.",Corporation,11-Jul-2016,Platinum,Active,2020-08-12,12-Aug-2021,20160717677610429879
352,HARMONY GENERAL MERCHANDISE,Single Proprietorship,13-Feb-2013,Platinum,Active,2020-08-12,12-Aug-2021,201302660551347938693
353,FGBM CONSTRUCTION SERVICES,Single Proprietorship,06-Aug-2020,Platinum,Active,2020-08-12,12-Aug-2021,2020082231301129914895
354,DINADIAWAN AGRI RESORT & DEVELOPMENT CORPORATION,Corporation,04-Sep-2014,Platinum,Active,2020-08-12,12-Aug-2021,2014091131501065364781
355,CHEF INK TRADING,Single Proprietorship,12-Oct-2016,Platinum,Active,2020-08-12,20-Aug-2021,2016101886811677428166
