,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
758,TECHNOPET ENTERPRISES,Single Proprietorship,30-Mar-2011,Platinum,Active,04-Oct-2019,24-Oct-2020,20200640061774090840
759,"WIRELESS LINK TECHNOLOGIES, INC.",Corporation,07-Dec-2009,Platinum,Active,18-Dec-2019,28-Dec-2020,202002400332101048738
760,DRU CONSTRUCTION,Single Proprietorship,03-Jun-2019,Platinum,Active,07-Oct-2019,07-Oct-2020,202007400041821383387
761,PM CONSTRUCTION AND TRADING,Single Proprietorship,28-Mar-2011,Platinum,Active,04-Oct-2019,07-Oct-2020,202006399291280762259
762,DMDG BUILDERS,Single Proprietorship,04-Jun-2019,Platinum,Active,05-Sep-2019,05-Sep-2020,20200239771359415761
763,LEONG GENERAL MERCHANDISE,Single Proprietorship,23-Mar-2011,Platinum,Active,31-Oct-2019,31-Oct-2020,20200539770192538703
764,NAVARRO AMPER & CO.,Partnership,21-Mar-2011,Platinum,Active,21-Nov-2019,28-Nov-2020,20200739624440109193
765,JGR DESIGN & CONSTRUCTION,Single Proprietorship,14-Mar-2011,Platinum,Active,18-Dec-2019,24-Dec-2020,2020063944595386735
766,MACRO VISION CONSULTANCY,Single Proprietorship,09-Mar-2011,Platinum,Active,13-Sep-2019,13-Sep-2020,20200239327922263198
767,"ELECTRICAL EQUIPMENT & SYSTEM INTEGRATION, INC.",Corporation,09-Mar-2011,Platinum,Active,05-Dec-2019,05-Dec-2020,202002392931880153064
768,MARIMLA CONSTRUCTION SUPPLY,Single Proprietorship,28-Feb-2011,Platinum,Active,04-Oct-2019,18-Oct-2020,202007390231430326475
769,JABEN GENERAL CONTRACTING AND ENGINEERING SERVICES,Single Proprietorship,23-Feb-2011,Platinum,Active,23-Jan-2020,26-Jan-2021,202002389091484026948
770,RMH CONSTRUCTION AND SUPPLY,Single Proprietorship,22-Feb-2011,Platinum,Active,04-Dec-2019,20-Dec-2020,20200538856179661604
771,J.V. BUAN CONSTRUCTION *T,Single Proprietorship,26-Jan-2005,Platinum,Active,25-Nov-2019,10-Dec-2020,202007429551330703178
772,KNG PHARMACEUTICAL SUPPLY,Single Proprietorship,14-May-2019,Platinum,Active,23-Dec-2019,23-Dec-2020,20200242840902729887
773,RHYMM CONSTRUCTION AND SUPPLIES,Single Proprietorship,27-Jul-2011,Platinum,Active,23-Sep-2019,25-Sep-2020,20200842794175944222
774,3R METAL CRAFT,Single Proprietorship,27-Jul-2011,Platinum,Active,23-Sep-2019,23-Sep-2020,202007427872079396057
775,ALL CERTIFIED EQUIPMENT TRADING CORPORATION,Corporation,25-Jul-2011,Platinum,Active,24-Jan-2020,27-Jan-2021,202002427391824887326
776,"YONZON ASSOCIATES, INCORPORATED",Corporation,19-Jul-2011,Platinum,Active,27-Jan-2020,27-Jan-2021,202003425821022786580
777,KIMELLA RHIANA ENTERPRISES,Single Proprietorship,14-Jul-2011,Platinum,Active,17-Sep-2019,14-Nov-2020,202006424911684693079
778,REINELLA RHIANA'S FOOD AND CATERING SERVICES,Single Proprietorship,14-Jul-2011,Platinum,Active,10-Sep-2019,09-Nov-2020,2020064249070791202
779,DIAGRAM ADVERTISING SERVICES,Single Proprietorship,20-May-2019,Platinum,Active,20-Jan-2020,20-Jan-2021,20200242198900672679
780,TEN 25 ENTERPRISES,Single Proprietorship,28-Jun-2011,Platinum,Active,23-Aug-2019,23-Aug-2020,202008420272087908840
781,"CASA BASILISA, INC.",Corporation,16-Jun-2011,Platinum,Active,28-Aug-2019,28-Aug-2020,20200741762570664159
782,ENTERPRISE INFORMATION TECHNOLOGY CORP.,Corporation,17-Sep-2008,Platinum,Active,20-Nov-2019,22-Nov-2020,202002416891312835113
783,DD ROSAL CONSTRUCTION,Single Proprietorship,08-Jun-2011,Platinum,Active,03-Oct-2019,03-Oct-2020,202002415811580578755
784,BASIC ENVIRONMENTAL SYSTEMS & TECHNOLOGIES INC.,Corporation,06-Jun-2011,Platinum,Active,07-Nov-2019,07-Nov-2020,202002415171850737691
785,VITALSTRATS CREATIVE SOLUTIONS CO.,Partnership,23-May-2011,Platinum,Active,14-Oct-2019,14-Oct-2020,20200241266957434112
786,MULTI-LINE CONSTRUCTION AND SUPPLY,Single Proprietorship,23-May-2011,Platinum,Active,23-Oct-2019,24-Oct-2020,202007412601168911208
787,BRIGADA PUBLISHING CORPORATION,Corporation,24-May-2019,Platinum,Active,28-Aug-2019,28-Aug-2020,202002411851792660180
788,"BLUE SKY TRADING CO., INC. - CEBU",Corporation,10-Aug-2001,Platinum,Active,03-Dec-2019,14-Dec-2020,202002411141011458344
789,TAMARAW SALT PRODUCERS COOPERATIVE OF OCCIDENTAL MINDORO,Cooperative,10-May-2011,Platinum,Active,21-Nov-2019,29-Nov-2020,202002409101382550596
790,GEOSTRATEGY CONSULTING SERVICES CO.,Partnership,28-May-2019,Platinum,Active,13-Dec-2019,13-Dec-2020,202003408831818955562
791,CONTACTPOINT INC.,Corporation,05-Oct-2011,Platinum,Active,27-Jan-2020,04-Feb-2021,20200644509636518826
792,"MAYNILA PROPERTIES AND MANAGEMENT, INC.",Corporation,05-Oct-2011,Platinum,Active,16-Sep-2019,16-Sep-2020,202002444991740153335
793,"BLOOMING VENTURES, INC.",Corporation,04-Oct-2011,Platinum,Active,20-Sep-2019,20-Sep-2020,202008444802090037994
794,EAST PACIFIC INDUSTRIAL TRADING,Single Proprietorship,28-Sep-2011,Platinum,Active,18-Oct-2019,20-Nov-2020,2020024429389147214
795,BROADTECH CORPORATION,Corporation,02-May-2019,Platinum,Active,18-Nov-2019,18-Nov-2020,20200244145657414183
796,HINOKI GLOBAL CONCEPTS INC.,Corporation,20-Sep-2011,Platinum,Active,06-Dec-2019,06-Dec-2020,20200644102550009639
797,D'SUSTAINABLE PLANET INC,Corporation,03-May-2019,Platinum,Active,26-Sep-2019,26-Sep-2020,20200344086349597129
798,TERAVERA CORPORATION,Corporation,16-Sep-2011,Platinum,Active,05-Dec-2019,09-Dec-2020,202006440541480530298
799,ARISTIPETRO CONSTRUCTION,Single Proprietorship,05-May-2019,Platinum,Active,17-Oct-2019,17-Oct-2020,202007439901201828360
800,MELECIO CONSTRUCTION,Single Proprietorship,09-Sep-2011,Platinum,Active,19-Sep-2019,19-Sep-2020,202007438941549553757
801,AFRAN ENTERPRISES,Single Proprietorship,09-Sep-2011,Platinum,Active,24-Jan-2020,24-Jan-2021,202007438872098920855
802,OPELL CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,08-Sep-2011,Platinum,Active,06-Sep-2019,16-Sep-2020,20200843849996604935
803,"OXFORD DISTRIBUTIONS, INC.",Corporation,07-Sep-2011,Platinum,Active,05-Dec-2019,07-Dec-2020,202002437831691118354
804,JACSONS' ENTERPRISES CORPORATION,Corporation,07-May-2019,Platinum,Active,12-Sep-2019,12-Sep-2020,202002435791194143352
805,DELNET INTERNATIONAL CORPORATION,Corporation,18-Mar-2008,Platinum,Active,21-Nov-2019,21-Nov-2020,20200343477743735240
806,BANTAY CONSTRUCTION,Single Proprietorship,16-Aug-2011,Platinum,Active,23-Sep-2019,25-Sep-2020,20200843302186975642
807,"BOHEMIA INTERACTIVE SIMULATIONS, INC.",Foreign Company Organization,09-May-2019,Platinum,Active,17-Oct-2019,17-Oct-2020,2020044324245150367
808,JEMAR ENGINEERING SERVICES,Single Proprietorship,09-Aug-2011,Platinum,Active,05-Dec-2019,05-Dec-2020,202002431242063117241
809,DROP SHOT DESKTOP PRINTING & PC SERVICES,Single Proprietorship,09-Aug-2011,Platinum,Active,18-Nov-2019,11-Dec-2020,202006431161779571522
810,CLEAR LEADERSHIP CONSULTING,Corporation,10-May-2019,Platinum,Active,29-Oct-2019,29-Oct-2020,202002431151611974472
811,THREE M INDUSTRIAL SALES,Single Proprietorship,18-Jan-2012,Platinum,Active,11-Sep-2019,11-Sep-2020,202002471671814195262
812,FOUR A ENTERPRISES,Single Proprietorship,12-Jan-2012,Platinum,Active,07-Aug-2019,22-Aug-2020,20200846797303806384
813,SALVECI ENTERPRISES INC. DOING BUSINESS UNDER THE NAME ANDSTYLE OF SALVECI PHARMASAVE,Corporation,10-Apr-2019,Platinum,Active,09-Sep-2019,09-Sep-2020,202007465442053899434
814,LONGITUDE ENTERPRISES,Single Proprietorship,04-Jan-2012,Platinum,Active,12-Sep-2019,12-Sep-2020,20200246430787348581
815,TRIPODLINK GLOBAL SOLUTIONS CO.,Partnership,11-Apr-2019,Platinum,Active,24-Sep-2019,24-Sep-2020,20200846327683490010
816,WARLEN INDUSTRIAL SALES CORPORATION,Corporation,16-Dec-2011,Platinum,Active,20-Sep-2019,20-Sep-2020,202006461571269695932
817,AQUA-MAX MED INC.,Corporation,15-Apr-2019,Platinum,Active,13-Sep-2019,13-Sep-2020,202006460161376559866
818,CHESTINAN CONSTRUCTION CORPORATION,Corporation,06-Dec-2011,Platinum,Active,21-Nov-2019,27-Nov-2020,2020024593355275333
819,"LIMA PARK HOTEL, INC.",Corporation,17-May-2010,Platinum,Active,27-Nov-2019,07-Dec-2020,202002459211509824697
820,E M COMMERCIAL AND CONSTRUCTION SUPPLY,Single Proprietorship,01-Dec-2011,Platinum,Active,17-Oct-2019,17-Oct-2020,202008458432043746904
821,DAVAO ORIENTAL SEED PRODUCERS COOPERATIVE,Cooperative,27-May-2009,Platinum,Active,15-Aug-2019,03-Sep-2020,202008455632073333874
822,GUIYANGCO CONSTRUCTION & SUPPLY,Single Proprietorship,10-Nov-2011,Platinum,Active,12-Dec-2019,12-Dec-2020,20200245320951685417
823,LZVRA GENERAL MERCHANDISE,Single Proprietorship,08-Nov-2011,Platinum,Active,30-Oct-2019,30-Oct-2020,20200245250147082955
824,"D'ARM SECURITY SPECIALIST & INVESTIGATION AGENCY, INC.",Corporation,19-Nov-2007,Platinum,Active,26-Nov-2019,26-Nov-2020,202005451911449566638
825,"MICRODATA SYSTEMS AND MANAGEMENT, INC.",Corporation,30-Jun-2001,Platinum,Active,18-Oct-2019,06-Nov-2020,202006451631615363319
826,"QTECH BUSINESS SOLUTIONS, INC.",Corporation,27-Oct-2011,Platinum,Active,23-Dec-2019,23-Dec-2020,202002450831915210234
827,NORTHLAND AGRI. PRODUCTS & SERVICES,Single Proprietorship,18-Oct-2011,Platinum,Active,13-Aug-2019,20-Aug-2020,202008448551197185347
828,TRIX-ZION VENTURES CORPORATION,Corporation,17-Oct-2011,Platinum,Active,26-Sep-2019,26-Sep-2020,20200244825124247381
829,L. VICTORIA TRADING,Single Proprietorship,17-Oct-2011,Platinum,Active,10-Dec-2019,10-Dec-2020,202008448071514552984
830,NIRMEN CONSTRUCTION SERVICES,Single Proprietorship,26-Apr-2019,Platinum,Active,18-Dec-2019,18-Dec-2020,20200244798478158746
831,"AVOLUTION, INC.",Corporation,15-Apr-2011,Platinum,Active,02-Sep-2019,30-Sep-2020,202002497321316437321
832,BEMORE - MRN TRAINING AND CONSULTANCY SERVICES,Single Proprietorship,19-Mar-2019,Platinum,Active,12-Nov-2019,12-Nov-2020,20200249695361666596
833,STO DOMINGO DIAGNOSTIC AND MEDICAL CENTER CORP.,Corporation,01-Mar-2012,Platinum,Active,30-Aug-2019,05-Sep-2020,20200849587934629837
834,GOFRIDY COMPUTER SERVICES AND SUPPLIES,Single Proprietorship,28-Feb-2012,Platinum,Active,13-Nov-2019,13-Nov-2020,202005494451449674369
835,CCT.168 TRAVEL AND TOURS CORPORATION,Corporation,22-Feb-2012,Platinum,Active,15-Jan-2020,13-Feb-2021,202002490761643513810
836,LEAN AND PYKES PHARMACY AND GEN. MERCHANDISE,Single Proprietorship,24-Mar-2019,Platinum,Active,19-Sep-2019,19-Sep-2020,20200749029326331809
837,ALCOS GLOBAL CORPORATION,Corporation,16-Feb-2012,Platinum,Active,16-Aug-2019,16-Aug-2020,2020024872578997426
838,"OCB + ASSOCIATES, ARCHITECTS",Partnership,16-Feb-2012,Platinum,Active,10-Sep-2019,10-Sep-2020,202002486832046007567
839,BEST CHOICE ENTERPRISES,Single Proprietorship,15-Feb-2012,Platinum,Active,19-Aug-2019,23-Aug-2020,20200748653714665294
840,3DIAMONDS CONSTRUCTION CORPORATION,Corporation,15-Feb-2012,Platinum,Active,17-Jan-2020,29-Jan-2021,202002486371725880972
841,CUMPER ENTERPRISES,Single Proprietorship,15-Feb-2012,Platinum,Active,12-Sep-2019,12-Sep-2020,202002485501406568040
842,COPYLANDIA OFFICE SYSTEMS CORPORATION (COPYLANDIA),Corporation,13-Feb-2012,Platinum,Active,24-Sep-2019,25-Sep-2020,202002484901489849116
843,EV HAPIN ENTERPRISES,Single Proprietorship,10-Feb-2012,Platinum,Active,26-Sep-2019,26-Sep-2020,202002484041331220942
844,ALM MARKETING,Single Proprietorship,07-Feb-2012,Platinum,Active,22-Jan-2020,28-Jan-2021,202002482192098123070
845,SAPANG MULTIPURPOSE COOPERATIVE,Cooperative,03-Feb-2012,Platinum,Active,02-Sep-2019,02-Sep-2020,20200847961764889197
846,"SUNFU SOLUTIONS, INC.",Corporation,24-Jan-2012,Platinum,Active,12-Dec-2019,20-Dec-2020,202007474041284249611
847,CAELESTIS PRODUCTION INC,Corporation,24-Jan-2012,Platinum,Active,20-Aug-2019,20-Aug-2020,202002473941250001335
848,DIPOLOG TOP CONSTRUCTION & DEV'T. CORP.,Corporation,14-Sep-2004,Platinum,Active,30-Aug-2019,24-Sep-2020,202007472941234143363
849,"FIELDTECH ASIA, INC.",Corporation,20-Jan-2012,Platinum,Active,24-Jan-2020,10-Mar-2021,20200747284830588551
850,LEDGTECH (PHILIPPINES) INC.,Corporation,04-Apr-2019,Platinum,Active,02-Oct-2019,02-Oct-2020,20200747225920701489
851,RED ROOT ARTISTS AND ARTISANS MULTI-PURPOSE COOPERATIVE,Cooperative,21-May-2012,Platinum,Active,03-Oct-2019,19-Oct-2020,202002531691338249067
852,FONTANA DEVELOPMENT CORPORATION,Corporation,07-Aug-2007,Platinum,Active,20-Dec-2019,20-Dec-2020,202002529141555692959
853,TRADE MATTERS TRADING,Single Proprietorship,15-May-2012,Platinum,Active,16-Aug-2019,16-Aug-2020,20200852888871361534
854,KRISMYR GENERAL MERCHANDISE,Single Proprietorship,07-May-2012,Platinum,Active,15-Oct-2019,15-Oct-2020,20200252520560862261
855,MASS CONSTRUCTION AND CONSTRUCTION SUPPLY,Single Proprietorship,26-Apr-2012,Platinum,Active,14-Jan-2020,22-Jan-2021,20200552209285352306
856,PHILKOR INNOVATIONS TRADING & IMPORTATION CORPORATION,Corporation,05-Mar-2019,Platinum,Active,08-Nov-2019,08-Nov-2020,20200252186832257020
857,PJS REFRIGERATION AND AIRCONDITIONING SHOP,Single Proprietorship,24-Apr-2012,Platinum,Active,22-Oct-2019,22-Oct-2020,202002521171649708726
858,ES PRINT MEDIA INC.,Corporation,20-Jun-2007,Platinum,Active,06-Dec-2019,06-Dec-2020,202005520991541294567
859,KHL PRINTING CO. PTE LTD,Foreign Company Organization,06-Mar-2019,Platinum,Active,25-Oct-2019,25-Oct-2020,20200651943366067408
860,A.A.MASONG CONSTRUCTION,Single Proprietorship,04-Aug-2006,Platinum,Active,06-Nov-2019,06-Nov-2020,202007517431034587398
861,MJ TIONGSON CONSTRUCTION,Single Proprietorship,10-Apr-2012,Platinum,Active,28-Jan-2020,28-Jan-2021,202007514681363503003
862,TAMAGDO BUILDERS,Single Proprietorship,08-Mar-2019,Platinum,Active,13-Nov-2019,13-Nov-2020,202008514141820173889
863,TOYOTA SILANG CAVITE INC.,Corporation,08-Mar-2019,Platinum,Active,04-Sep-2019,04-Sep-2020,202002514042115287046
864,KUIZON GASOLINE STATION,Single Proprietorship,12-Mar-2019,Platinum,Active,18-Sep-2019,18-Sep-2020,20200351008141922926
865,MJJA CONSTRUCTION,Single Proprietorship,12-Mar-2019,Platinum,Active,21-Jan-2020,21-Jan-2021,20200350905477953057
866,TOYOTA GLOBAL CITY INCORPORATED,Corporation,23-Mar-2012,Platinum,Active,27-Dec-2019,27-Dec-2020,20200250878639952374
867,JFR CONSTRUCTION,Single Proprietorship,21-Mar-2012,Platinum,Active,04-Nov-2019,08-Nov-2020,20200650758188706860
868,NEOMACE TRAVEL AND TOURS,Single Proprietorship,09-Mar-2012,Platinum,Active,17-Jan-2020,17-Jan-2021,202002500121407237488
869,SKYNET CONSTRUCTION AND ENGINEERING SERVICES,Single Proprietorship,08-Mar-2012,Platinum,Active,06-Jan-2020,06-Jan-2021,20200649952349908250
870,PC USER'S SHOP,Single Proprietorship,08-Mar-2012,Platinum,Active,18-Sep-2019,25-Sep-2020,202008499061461620000
871,MYMS CONSTRUCTION AND SUPPLY,Single Proprietorship,10-Aug-2012,Platinum,Active,25-Oct-2019,25-Oct-2020,20200257271193601860
872,PRIME PACIFIC MARINE & INDUSTRIAL SERVICES CORP.,Corporation,03-Aug-2012,Platinum,Active,31-Oct-2019,09-Nov-2020,2020065699080979173
873,DIVER'S POINT CO.,Partnership,01-Aug-2012,Platinum,Active,06-Nov-2019,06-Nov-2020,20200256902441934986
874,SM&S TRADING AND SERVICES INC.,Corporation,04-Feb-2019,Platinum,Active,27-Aug-2019,27-Aug-2020,20200256823728932179
875,"TOTO-TIA-TEN TRUCKING SERVICES , INC.",Corporation,06-Feb-2019,Platinum,Active,07-Jan-2020,07-Jan-2021,202002565301575653147
876,C.A. BETALAC CONSTRUCTION & GEN. MDSE INC.,Corporation,07-Feb-2019,Platinum,Active,25-Oct-2019,25-Oct-2020,20200256207497106632
877,SPORTSMASTER INTERNATIONAL COMPANY LTD.,Partnership,16-Jul-2012,Platinum,Active,18-Oct-2019,18-Oct-2020,202002559791992588430
878,NONOY DELA CRUZ ENGINEERING WORKS,Single Proprietorship,12-Jul-2012,Platinum,Active,03-Sep-2019,03-Sep-2020,20200855827299627741
879,EMONGSKE CONSTRUCTION,Single Proprietorship,12-Feb-2019,Platinum,Active,29-Aug-2019,29-Aug-2020,20200655587531554776
880,KIRIN MASTER TRADING,Single Proprietorship,04-Jul-2012,Platinum,Active,11-Dec-2019,11-Dec-2020,202007553341980138229
881,BANDACORP SOLAR INC. DOING BUSINESS UNDER THE NAME AND STYLEOF BANDASOLAR AND AMERICANSOLAR,Corporation,28-Jun-2012,Platinum,Active,26-Dec-2019,26-Dec-2020,20200355039184487067
882,R8 ASPHALT PLANT AND CONSTRUCTION,Single Proprietorship,18-Feb-2019,Platinum,Active,22-Oct-2019,22-Oct-2020,20200254593376820957
883,BLESSING BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,19-Jun-2012,Platinum,Active,07-Oct-2019,15-Nov-2020,202005545322052692647
884,CPS ENGINEERING CONSTRUCTION,Single Proprietorship,15-Jun-2012,Platinum,Active,19-Sep-2019,19-Sep-2020,202002544441250270499
885,I.B.S PHARMACY & GENERAL MERCHANDISE,Single Proprietorship,11-Jun-2012,Platinum,Active,17-Dec-2019,17-Dec-2020,20200754144294763048
886,NEW ARIEL'S HARDWARE,Single Proprietorship,08-Jun-2012,Platinum,Active,11-Nov-2019,11-Nov-2020,202006541021684692113
887,SHOLLEN CONSTRUCTION,Single Proprietorship,05-Jun-2012,Platinum,Active,23-Dec-2019,23-Dec-2020,20200253888869137956
888,TRI-K ENTERPRISES,Single Proprietorship,22-Feb-2019,Platinum,Active,25-Sep-2019,25-Sep-2020,20200253605904521186
889,CALUTAN'S MARKETING,Corporation,28-May-2012,Platinum,Active,12-Nov-2019,12-Nov-2020,20200353504647288270
890,CHINA DONG FENG MOTOR DISTRIBUTORS INC.,Corporation,28-May-2012,Platinum,Active,23-Sep-2019,23-Sep-2020,20200253491380601499
891,RAYZONE GROUP LTD.,Foreign Company Organization,09-Jan-2019,Platinum,Active,20-Jan-2020,12-Feb-2021,20200260825691408116
892,TERMAX ROADMARKERS AND SIGNAGES INC.,Corporation,17-Oct-2012,Platinum,Active,17-Oct-2019,17-Oct-2020,202007607281491452752
893,ASCENT SOLUTIONS PHILIPPINES INC.,Corporation,10-Oct-2017,Platinum,Active,12-Dec-2019,12-Dec-2020,20200260703624236249
894,EQUIPAJE SURVEYORS & CONTRACTORS,Single Proprietorship,15-Oct-2012,Platinum,Active,05-Sep-2019,05-Sep-2020,20200760507682738613
895,ANDRITECH INDUSTRIAL SALES CO.,Partnership,12-Oct-2012,Platinum,Active,23-Dec-2019,23-Dec-2020,20200660367640390064
896,"YOUNG'S PAPER SALES, INC. - MEYCAUAYAN BRANCH",Corporation,09-Oct-2012,Platinum,Active,22-Aug-2019,28-Aug-2020,20200760223764848802
897,"TWINA BUILDERS AND SUPPLY, INC.",Corporation,14-Jan-2019,Platinum,Active,21-Jan-2020,28-Jan-2021,202002601602119662461
898,"GOLDEN HAWK SECURITY SERVICES, INC.",Corporation,01-Oct-2012,Platinum,Active,27-Nov-2019,27-Nov-2020,202008597191004475662
899,"JUSTIN PROPERTIES, TRUCKING & EQUIPMENT RENTALS",Single Proprietorship,21-Jan-2019,Platinum,Active,24-Oct-2019,24-Oct-2020,202003591411456069886
900,KURASHIKI EQUIPMENT PHILIPPINES CORP,Corporation,21-Jan-2019,Platinum,Active,20-Dec-2019,20-Dec-2020,20200659085516787629
901,I. MARCELO BUILDERS INC.,Corporation,15-Oct-2014,Platinum,Active,24-Oct-2019,24-Oct-2020,20200858856960021880
902,"JJA AUTO, MOTOR PARTS AND REPAIR CENTER",Single Proprietorship,13-Sep-2012,Platinum,Active,06-Nov-2019,28-Nov-2020,202006588551519244232
903,"GKMM CONSTRUCTION AND SUPPLIES, INC.",Corporation,24-Jan-2019,Platinum,Active,21-Jan-2020,08-Feb-2021,20200558616490856057
904,GOLDILUCKS STEEL MANUFACTURING CORPORATION,Corporation,06-Sep-2012,Platinum,Active,27-Nov-2019,08-Dec-2020,202006584951423066556
905,BOAZ AND JACHIN CONSTRUCTION SUPPLY AND SERVICES,Single Proprietorship,31-Aug-2012,Platinum,Active,14-Jan-2020,23-Jan-2021,20200758181804325020
906,SINOWORLD INC.,Corporation,24-Aug-2012,Platinum,Active,28-Nov-2019,28-Nov-2020,20200557941134428224
907,HUESAGE CONSTRUCTION AND SUPPLY,Single Proprietorship,28-Jan-2019,Platinum,Active,27-Jan-2020,27-Jan-2021,20200257935801705751
908,MACG TRADING,Single Proprietorship,23-Aug-2012,Platinum,Active,18-Oct-2019,18-Oct-2020,202006577901143146999
909,FIESTA GARDEN & PET CENTER,Single Proprietorship,31-Jan-2019,Platinum,Active,23-Aug-2019,23-Aug-2020,20200757500742809055
910,CDE ENGINEERING CONSTRUCTION SERVICES,Single Proprietorship,14-Aug-2012,Platinum,Active,05-Nov-2019,05-Nov-2020,202002574591066722916
911,LINDENROCK BUILDERS INCORPORATION,Corporation,17-Dec-2018,Platinum,Active,16-Sep-2019,16-Sep-2020,20200662540711541417
912,SEVEN-FIVE-FIVE CONSTRUCTION & SUPPLY,Single Proprietorship,23-Nov-2012,Platinum,Active,13-Sep-2019,19-Oct-2020,202002623681287548647
913,"ESCO PHILIPPINES, INC.",Corporation,22-Nov-2012,Platinum,Active,23-Oct-2019,23-Oct-2020,202004623582075260175
914,PACIFIC LEISURE MARKETING PTE. LTD.,Foreign Company Organization,19-Dec-2018,Platinum,Active,04-Sep-2019,04-Sep-2020,202002623571442005773
915,RGE CONSTRUCTION & SUPPLY,Single Proprietorship,21-Nov-2012,Platinum,Active,04-Dec-2019,20-Dec-2020,20200562259211387864
916,FINSTAD INC.,Corporation,20-Dec-2018,Platinum,Active,20-Nov-2019,20-Nov-2020,20200462112832390798
917,CALDERON RESEARCH AND DEVELOPMENT SERVICES,Single Proprietorship,20-Dec-2018,Platinum,Active,08-Nov-2019,08-Nov-2020,202002620641161797419
918,JBL BUILDERS,Single Proprietorship,15-Nov-2012,Platinum,Active,10-Jan-2020,10-Jan-2021,20200661993519309761
919,AQUA DRAGON CONSTRUCTION & SUPPLY,Single Proprietorship,13-Nov-2012,Platinum,Active,11-Dec-2019,20-Dec-2020,20200661885282099239
920,RBG ELECTRONICS,Single Proprietorship,12-Nov-2012,Platinum,Active,13-Nov-2019,13-Nov-2020,202006617851218307960
921,JICLAM BUILDERS AND ENTERPRISES,Single Proprietorship,12-Nov-2012,Platinum,Active,16-Sep-2019,16-Sep-2020,20200461733597136484
922,OPTIMUMBRANDS INC.,Corporation,09-Nov-2012,Platinum,Active,15-Oct-2019,15-Oct-2020,202002617011388367093
923,DIVAISHNAVI INTL. INC,Corporation,07-Nov-2012,Platinum,Active,27-Dec-2019,27-Dec-2020,20200261546154434741
924,FMC RESEARCH SOLUTIONS INC.,Corporation,30-Oct-2012,Platinum,Active,30-Sep-2019,30-Sep-2020,20200561314593230091
925,PREDICT I.T. CORP.,Corporation,25-Oct-2012,Platinum,Active,04-Nov-2019,25-Nov-2020,202002611991469022274
926,ZSM CONST. & TRADING INC.,Corporation,24-Oct-2012,Platinum,Active,19-Aug-2019,19-Aug-2020,20200261103276179685
927,OLSIM CONSTRUCTION,Single Proprietorship,23-Oct-2012,Platinum,Active,12-Nov-2019,12-Nov-2020,20200661013621001713
928,AMELLAR SOLUTIONS,Single Proprietorship,30-Jan-2004,Platinum,Active,22-Jan-2020,22-Jan-2021,20200760994793684830
929,ICONST ARCHITECTURAL DESIGN CONSTRUCTION & DEVELOPMENT,Single Proprietorship,22-Oct-2012,Platinum,Active,16-Dec-2019,16-Dec-2020,202007609081955797883
930,YES CONSTRUCTION,Single Proprietorship,19-Oct-2012,Platinum,Active,03-Jul-2019,31-Aug-2020,20200860870690411682
931,DUKHEA CONSTRUCTION,Single Proprietorship,15-Jan-2013,Platinum,Active,15-Jan-2020,30-Jan-2021,202007642122030980210
932,ADS & PRINTS REPUBLIQ,Single Proprietorship,05-Dec-2018,Platinum,Active,19-Sep-2019,19-Sep-2020,202002641452098378118
933,BEDMASTER MANUFACTURING CORPORATION,Corporation,11-Jan-2013,Platinum,Active,17-Oct-2019,27-Nov-2020,202003641041137995139
934,MK METROADS SIGNS AND GRAPHICS,Single Proprietorship,02-Jan-2013,Platinum,Active,16-Dec-2019,16-Dec-2020,20200663673565547423
935,MPR BUILDERS SUPPLY,Single Proprietorship,28-Dec-2012,Platinum,Active,31-Oct-2019,31-Oct-2020,20200763637355101069
936,UNITED DEFENSE MANUFACTURING CORPORATION,Corporation,15-Apr-2008,Platinum,Active,14-Jan-2020,22-Jan-2021,202003634741278697025
937,8 DIVERSE MANAGEMENT CONSULTANCY,Single Proprietorship,10-Dec-2018,Platinum,Active,09-Dec-2019,09-Dec-2020,20200263473474723252
938,ARCALAB CALIBRATION SERVICES CORPORATION,Corporation,17-Dec-2012,Platinum,Active,18-Sep-2019,18-Sep-2020,20200263317486306151
939,A & B MULTI SERV CORP.,Corporation,17-Dec-2012,Platinum,Active,27-Dec-2019,27-Dec-2020,20200663309627800035
940,GKB BUILDERS,Single Proprietorship,14-Dec-2012,Platinum,Active,17-Dec-2019,17-Dec-2020,202002632821414497372
941,JBA CONSTRUCTION AND BUILDERS,Single Proprietorship,10-Dec-2012,Platinum,Active,29-Aug-2019,29-Aug-2020,20200663099206285250
942,GEPESTCON CO.,Partnership,07-Dec-2012,Platinum,Active,25-Nov-2019,18-Dec-2020,20200263078664869815
943,"POWER ELECTROMECHANICAL, DATA SUPPORT AND MAINTENANCE CO.",Partnership,07-Dec-2012,Platinum,Active,12-Dec-2019,12-Dec-2020,202006630422021966949
944,JL BEACH RESORT,Single Proprietorship,05-Dec-2012,Platinum,Active,22-Aug-2019,22-Aug-2020,202002629611712784488
945,CHINA STATE CONSTRUCTION ENGINEERING CORPORATION LTD.,Corporation,13-Dec-2018,Platinum,Active,29-Oct-2019,29-Oct-2020,20200662835732776208
