,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
789,LUCENA DIGITAL TRADING AND COPY CENTER,Single Proprietorship,31-May-2011,Platinum,Active,06-Jul-2020,06-Jul-2021,201105414281410466768
790,ADS CONSTRUCTION & SUPPLY,Single Proprietorship,20-Mar-2017,Platinum,Active,01-Jun-2020,10-Jul-2021,201703172224210368668
791,D.L. AUREO CONSTRUCTION,Single Proprietorship,03-Oct-2006,Platinum,Active,28-May-2020,03-Jun-2021,20061011312949352433
792,MARS LABORATORY INSTRUMENTS CENTER,Single Proprietorship,18-Jul-2002,Platinum,Active,28-May-2020,28-May-2021,200207889449432927
793,A. SANDOVAL CONSTRUCTION & SUPPLY,Single Proprietorship,12-Jul-2012,Platinum,Active,28-May-2020,28-May-2021,201207557971331156402
794,"PALER'S CONSTRUCTION, SUPPLY & DELIVERY SERVICES",Single Proprietorship,20-May-2015,Platinum,Active,26-May-2020,26-May-2021,201505136234596099554
795,DAVIEN'S GENERAL MERCHANDISE,Single Proprietorship,05-Mar-2015,Platinum,Active,28-May-2020,28-May-2021,2015031288431556314403
796,PPG CONSTRUCTION CORP.,Corporation,24-Apr-2003,Platinum,Active,03-Jun-2020,03-Jun-2021,2003041599840592104
797,IMM TRIFECTA CORPORATION,Corporation,15-Jan-2014,Platinum,Active,28-May-2020,28-May-2021,201401910611023679842
798,CORESTRUCT HARDWARE,Single Proprietorship,18-May-2020,Platinum,Active,01-Jun-2020,01-Jun-2021,202005216619635982204
799,D.T. ESTARON ENGINEERING & CONSTRUCTION,Single Proprietorship,15-Nov-2010,Platinum,Active,28-May-2020,03-Jun-2021,201011369061585492849
800,PAMEPIAOLO MODULAR KITCHEN AND GENERAL MECHANDISE,Single Proprietorship,20-Jan-2016,Platinum,Active,27-May-2020,27-May-2021,201601159238169226869
801,GROUND HUG CONSTRUCTION,Single Proprietorship,15-Nov-2016,Platinum,Active,27-May-2020,27-May-2021,2016111928962045797802
802,NDT CONSTRUCTION AND SUPPLY,Single Proprietorship,19-Mar-2019,Platinum,Active,28-May-2020,28-May-2021,201903497681884117464
803,CEFF TRADING & ENGINEERING SERVICES,Single Proprietorship,14-Jul-2011,Platinum,Active,27-May-2020,27-May-2021,20110742480158310056
804,"ADVANCE COMPUTER FORMS, INC.",Corporation,29-Jun-2001,Platinum,Active,03-Jun-2020,03-Jun-2021,20010652922353514233
805,G & D SURPLUS DEALER & GENERAL MERCHANDISE,Single Proprietorship,26-Feb-2015,Platinum,Active,27-May-2020,27-May-2021,201502128001873932895
806,J AGRO TRADERS CORP,Corporation,07-Nov-2018,Platinum,Active,02-Jun-2020,02-Jun-2021,201811697161683674375
807,MEGA MYKON BUILDERS,Single Proprietorship,24-Jun-2014,Platinum,Active,27-May-2020,27-May-2021,2014061059951185767018
808,JPM MARKETING,Single Proprietorship,12-Jan-2016,Platinum,Active,10-Jun-2020,10-Jun-2021,2016011581841359822917
809,TARLAC 3G CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,01-Mar-2012,Platinum,Active,27-May-2020,27-May-2021,2012031693491534474633
810,"CE - LOGIC, INC.",Corporation,22-Nov-2007,Platinum,Active,27-May-2020,27-May-2021,200711176751595957062
811,DREAMS ENTERTAINMENT STUDIO,Single Proprietorship,21-May-2013,Platinum,Active,27-May-2020,27-May-2021,2013057226813868313
812,PAPERMINTS INCORPORATED,Corporation,14-Aug-2017,Platinum,Active,01-Jun-2020,01-Jun-2021,2017081457971249172898
813,SEAMMED PHARMA,Single Proprietorship,23-Jun-2008,Platinum,Active,27-May-2020,21-Jul-2021,20080621140135797379
814,MARTINEZ ENTERPRISES,Single Proprietorship,20-May-2015,Platinum,Active,27-May-2020,06-Jun-2021,2015051362221257525356
815,CSP MARKETING AND PHARMACY,Single Proprietorship,28-Feb-2008,Platinum,Active,27-May-2020,27-May-2021,20080219125405009165
816,DALANON CONSTRUCTION REF. SUPPLY & SERVICE,Single Proprietorship,09-Dec-2005,Platinum,Active,28-May-2020,30-May-2021,2005128978625348560
817,"LETTERED L FOOD SERVICES, INC",Corporation,21-Dec-2010,Platinum,Active,01-Jun-2020,11-Jun-2021,2010121685561019112757
818,SCIENCESTAR CORPORATION,Corporation,25-May-2007,Platinum,Active,27-May-2020,27-May-2021,200705115799648137663
819,INTERNATIONAL BOOK ROYALE INC.,Corporation,26-Feb-2013,Platinum,Active,27-May-2020,30-May-2021,201302666851898935754
820,MEGA SPEED ICT SOLUTIONS INC.,Corporation,07-May-2019,Platinum,Active,27-May-2020,03-Jun-2021,201905435021805596187
821,DPH CONSTRUCTION & SUPPLY,Single Proprietorship,07-Nov-2017,Platinum,Active,28-May-2020,31-May-2021,201711129869537998777
822,MELBERT MARKETING,Single Proprietorship,07-Mar-2011,Platinum,Active,28-May-2020,28-May-2021,201103392121269909758
823,DALAZ ENTERPRISES,Single Proprietorship,15-Jan-2008,Platinum,Active,27-May-2020,27-May-2021,200801182411051518590
824,JN CARLO PHARMACEUTICALS DISTRIBUTOR,Single Proprietorship,23-Jan-2006,Platinum,Active,27-May-2020,27-May-2021,2006019235606611867
825,MLTP ENTERPRISES,Single Proprietorship,25-Aug-2015,Platinum,Active,21-Jul-2020,21-Jul-2021,2015081462201552933175
826,MA. LIZA AUSTRIA CONSTRUCTION AND SUPPLY CORPORATION,Corporation,23-Feb-2015,Platinum,Active,28-May-2020,28-May-2021,2015021276621357316911
827,ICOR ENTERPRISES,Single Proprietorship,23-Aug-2010,Platinum,Active,01-Jun-2020,01-Jun-2021,201008354091435796803
828,BRIER SAND AND GRAVEL AND CONSTRUCTION SUPPLY,Single Proprietorship,05-Dec-2019,Platinum,Active,27-May-2020,27-May-2021,2019126288491582007
829,ZMS CONST. & DEV. CORP.,Corporation,16-May-2011,Platinum,Active,27-May-2020,27-May-2021,20110541074330630921
830,RRE ERECTOR'S CONSTRUCTION AND TRADING SPECIALIST,Single Proprietorship,22-Dec-2009,Platinum,Active,27-Jul-2020,27-Jul-2021,20091230172761310606
831,F.A. ASPRER CONSTRUCTION,Single Proprietorship,09-Feb-2006,Platinum,Active,27-May-2020,27-May-2021,20060294081515350217
832,SURE-FAST MED SOLUTIONS CO.,Partnership,26-Feb-2019,Platinum,Active,27-May-2020,27-May-2021,2019025322658628397
833,SHARMILA PRINTING PRESS AND ADVERTISING,Single Proprietorship,08-Jan-2013,Platinum,Active,27-May-2020,29-May-2021,20130163909466332077
834,C-PEARL ENTERPRISES,Single Proprietorship,26-Nov-2012,Platinum,Active,27-May-2020,27-May-2021,20121162480188044190
835,GS BUILDER ENTERPRISES,Single Proprietorship,08-Apr-2015,Platinum,Active,27-May-2020,27-May-2021,20150413226572149771
836,"DDB PHILIPPINES, INC.",Corporation,22-Sep-2008,Platinum,Active,27-May-2020,18-Jun-2021,20080922522102151958
837,ALGIMAR CONSTRUCTION,Single Proprietorship,19-Jun-2007,Platinum,Active,01-Jun-2020,01-Jun-2021,200706144301659840651
838,NAGASAT AGRICULTURAL SUPPLY,Single Proprietorship,08-Jul-2008,Platinum,Active,27-May-2020,16-Jun-2021,200807214261645480525
839,CDU CONSTRUCTION,Single Proprietorship,19-Jan-2004,Platinum,Active,27-May-2020,27-May-2021,20040122861127630553
840,MRK-SQUARE CONSTRUCTION AND SUPPLY,Single Proprietorship,11-Oct-2016,Platinum,Active,28-May-2020,01-Jun-2021,2016101885771537606901
841,4A'S CONSTRUCTION,Single Proprietorship,04-Sep-2003,Platinum,Active,01-Jun-2020,01-Jun-2021,20030918211866172508
842,ACEZ INSTRUMENTS PHILIPPINES CORPORATION,Corporation,08-Mar-2012,Platinum,Active,01-Jun-2020,01-Jun-2021,20120349927980230119
843,PANABO GENERAL CONTRACTOR & DEVELOPMENT CORPORATION,Corporation,23-Nov-2015,Platinum,Active,09-Jun-2020,10-Jun-2021,201511154838267188461
844,RAMON F. JAVALERA CONSTRUCTION,Single Proprietorship,25-Jul-2008,Platinum,Active,01-Jun-2020,01-Jun-2021,200807217042122909834
845,WELL POINT ENTERPRISE,Single Proprietorship,01-Aug-2016,Platinum,Active,05-Jun-2020,05-Jun-2021,201608179578885982627
846,PASTRANA CONSTRUCTION & SUPPLIES,Single Proprietorship,05-Mar-2007,Platinum,Active,28-May-2020,13-Jun-2021,20070313003510185641
847,515LIFE CONSTRUCTION SERVICES,Single Proprietorship,03-Apr-2019,Platinum,Active,28-May-2020,15-Jul-2021,201904474791368561663
848,MKM HARDWARE,Single Proprietorship,05-Mar-2009,Platinum,Active,27-May-2020,06-Jun-2021,200903252182141084446
849,FANM ENTERPRISES,Single Proprietorship,28-Oct-2004,Platinum,Active,27-May-2020,27-May-2021,2004101640421584301569
850,CORICS CONSTRUCTION,Single Proprietorship,21-Jul-2011,Platinum,Active,01-Jun-2020,01-Jun-2021,20110742631301461533
851,AVE DRUG,Single Proprietorship,06-Jan-2015,Platinum,Active,27-May-2020,27-May-2021,2015011233642030224557
852,FRANCISSE PHARMA DISTRIBUTOR,Single Proprietorship,16-Apr-2018,Platinum,Active,28-May-2020,28-May-2021,2018041043761454689800
853,ENRINAR TRADING,Single Proprietorship,07-Oct-2010,Platinum,Active,27-May-2020,06-Jun-2021,20101036275831103513
854,MILTEC TRADING,Single Proprietorship,17-Aug-2017,Platinum,Active,27-May-2020,27-May-2021,2017081447151561473380
855,RT - ACE MARKETING,Single Proprietorship,23-Oct-2006,Platinum,Active,27-May-2020,27-May-2021,20061011498441699790
856,LEAMOR CONSTRUCTION AND SUPPLY,Single Proprietorship,25-Apr-2017,Platinum,Active,28-May-2020,28-May-2021,2017041658161220945690
857,NAPRAPHARM TRADING,Single Proprietorship,07-Sep-2010,Platinum,Active,03-Jun-2020,03-Jun-2021,201009357331222441095
858,AC TEJOME CONSTRUCTION,Single Proprietorship,23-Dec-2011,Platinum,Active,27-May-2020,05-Jun-2021,2011124623415675435
859,MC PAPER SMART MKTG INC,Corporation,16-Dec-2016,Platinum,Active,08-Jun-2020,15-Jul-2021,2016121892002031825931
860,SANTOS OTON GASOLINE STATION,Single Proprietorship,15-Sep-2017,Platinum,Active,04-Jun-2020,18-Jun-2021,201709139317368660723
861,"THE BOOKQUEST, INC.",Corporation,22-Nov-2007,Platinum,Active,28-May-2020,28-May-2021,200711782341567771806
862,INNOVATI CONSTRUCTION & DEVELOPMENT CORPORATION,Corporation,13-Jun-2016,Platinum,Active,28-May-2020,26-Jun-2021,2016061739001046147954
863,CONSTANTINO AND PARTNERS,Partnership,04-May-2017,Platinum,Active,03-Jun-2020,11-Jul-2021,201705164486916373808
864,BUILDTEK CONSTRUCTION,Single Proprietorship,11-Jun-2013,Platinum,Active,28-May-2020,28-May-2021,201306739261066479039
865,SPICE CUISINE FOOD SERVICES INC.,Corporation,08-Feb-2018,Platinum,Active,01-Jul-2020,01-Jul-2021,20180211573978433008
866,"ASIAN APPRAISAL COMPANY, INC.",Corporation,05-Mar-2002,Platinum,Active,28-May-2020,30-May-2021,20020378070891555182
867,TRAILBOSS AUTOWORKS ENTERPRISES,Single Proprietorship,20-May-2019,Platinum,Active,28-May-2020,28-May-2021,20190541945310332084
868,RDT CONSTRUCTION & GENERAL MERCHANDISE,Single Proprietorship,08-Apr-2015,Platinum,Active,27-May-2020,04-Jun-2021,2015041323092123838695
869,RINA CANLAS ENTERPRISES,Single Proprietorship,14-Apr-2011,Platinum,Active,22-Jun-2020,22-Jun-2021,201104404351991125055
870,LANCER FOOD CENTER & CATERING SERVICES,Single Proprietorship,28-Mar-2016,Platinum,Active,01-Jun-2020,01-Jun-2021,201603166051803682443
871,ACEL T-SHIRT PRINTING AND GENERAL MERCHANDISE,Single Proprietorship,10-Jul-2017,Platinum,Active,02-Jun-2020,02-Jun-2021,201707152247242598587
872,"JSL SECURITY AGENCY, INC.",Corporation,10-Apr-2015,Platinum,Active,28-May-2020,29-May-2021,201504132645275979760
873,C AND C DRAGON MARKETING,Single Proprietorship,26-Jun-2015,Platinum,Active,03-Jun-2020,03-Jun-2021,2015061400461927690034
874,COMPOSITE TECHNOLOGY INC.,Corporation,17-Jun-2003,Platinum,Active,01-Jun-2020,16-Jun-2021,20030616991729787492
875,"HYDROCK WELLS, INCORPORATED",Corporation,08-Jan-2009,Platinum,Active,01-Jun-2020,01-Jun-2021,20090124011902272998
876,"MONOLITHIC CONSTRUCTION AND CONCRETE PRODUCTS, INC.",Corporation,05-Aug-2004,Platinum,Active,28-May-2020,28-May-2021,20040847721708772223
877,ANNE REJOYCE TRADING,Single Proprietorship,16-Oct-2019,Platinum,Active,01-Jun-2020,01-Jun-2021,201910152122020212010
878,ZJN DEVELOPMENT CONSTRUCTION & SUPPLY CORPORATION,Corporation,31-Jul-2017,Platinum,Active,28-May-2020,28-May-2021,201707148198232092293
879,CAMDEN INTERNATIONAL SALES INC.,Corporation,13-Jul-2011,Platinum,Active,01-Jun-2020,09-Jul-2021,2011074242567175085
880,JLOUKATHEMARK CATERING SERVICES,Single Proprietorship,03-Nov-2017,Platinum,Active,01-Jun-2020,01-Jun-2021,2017111312941761147864
881,ARNOLD AND DOMINADOR CONSTRUCTION SERVICES,Single Proprietorship,14-Mar-2020,Platinum,Active,27-May-2020,27-May-2021,2020032143121505944890
882,WTG CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,04-Mar-2006,Platinum,Active,28-May-2020,28-May-2021,20060396371835997976
883,WAYCON BUILDERS & CONSTRUCTION SUPPLY,Single Proprietorship,14-Apr-2011,Platinum,Active,28-May-2020,28-May-2021,201104404471256318774
884,M & R GURION CONSTRUCTION,Single Proprietorship,30-Jan-2020,Platinum,Active,28-May-2020,28-May-2021,2020012091061670661831
885,GOLDEN HEALTH PHARMA AND MEDICAL SUPPLY TRADING INC,Corporation,13-Oct-2017,Platinum,Active,01-Jun-2020,01-Jun-2021,201710133589988391877
886,TRISGS ENTERPRISES,Single Proprietorship,27-Feb-2018,Platinum,Active,28-May-2020,28-May-2021,20180211257683144366
887,"P.B. DIONISIO & CO., INC.",Corporation,25-May-2001,Platinum,Active,28-May-2020,28-May-2021,200105164601929505682
888,HOPE ISABELLE GENERAL MERCHANDISE AND CONSTRUCTION SUPPLIES,Single Proprietorship,09-Mar-2016,Platinum,Active,28-May-2020,24-Jul-2021,2016031647711232677797
889,BENRAM CONSTRUCTION,Single Proprietorship,16-Jan-2007,Platinum,Active,01-Jun-2020,01-Jun-2021,200701206442140811870
890,BESTCARE PHARMACEUTICALS,Single Proprietorship,11-Apr-2016,Platinum,Active,04-Jun-2020,04-Jun-2021,2016041681891438708869
891,HAWKER PACIFIC ASIA PTE. LTD.,Corporation,20-Sep-2002,Platinum,Active,28-May-2020,28-May-2021,2002091059348417073
892,GSMAXX CONSTRUCTION,Single Proprietorship,30-Jun-2015,Platinum,Active,25-Jun-2020,27-Jun-2021,201506140224228262372
893,VANES GENERAL MERCHANDISE,Single Proprietorship,31-Mar-2008,Platinum,Active,01-Jun-2020,01-Jun-2021,20080319705534039467
894,DARFIELD AGRI - PINOY ENTERPRISE,Single Proprietorship,18-Jan-2016,Platinum,Active,01-Jun-2020,01-Jun-2021,2016011588241984690854
895,"PRONET SYSTEMS INTEGRATED NETWORK SOLUTION, INC.",Corporation,01-Dec-2001,Platinum,Active,03-Jun-2020,17-Jun-2021,200112277338573404
896,J810 CONSTRUCTION CORP.,Corporation,13-Jan-2017,Platinum,Active,01-Jun-2020,01-Jun-2021,20170118590392012837
897,LS RAMOS SAFETY SUPPLIES & SERVICES,Single Proprietorship,24-Jun-2014,Platinum,Active,05-Jun-2020,05-Jun-2021,201406105901901999161
898,PREMIER STAR OIL GAS STATION INC.,Corporation,15-Sep-2017,Platinum,Active,28-May-2020,28-May-2021,201709139381191334569
899,RAMJEQUO CONSTRUCTION AND SUPPLY,Single Proprietorship,19-Feb-2014,Platinum,Active,28-May-2020,03-Jun-2021,201402943411506132516
900,G.T.Y. CONSTRUCTION,Single Proprietorship,31-May-2011,Platinum,Active,01-Jun-2020,01-Jun-2021,20110541440625084343
901,GRYKE SCIENTIFIC INSTRUMENTS TRADING,Single Proprietorship,10-Mar-2006,Platinum,Active,01-Jun-2020,19-Jun-2021,20060397062029569311
902,EURO CONSTRUCTION AND SUPPLY,Single Proprietorship,29-Oct-2015,Platinum,Active,02-Jun-2020,02-Jun-2021,201510152673420414399
903,S.G. JUATCHON JR. CONSTRUCTION AND SUPPLIES,Single Proprietorship,25-Nov-2018,Platinum,Active,01-Jun-2020,01-Jun-2021,20181165836208757850
904,MONTSMAC CONSTRUCTION,Single Proprietorship,21-May-2020,Platinum,Active,28-May-2020,28-May-2021,202005216987511446943
905,JFALMAZAN CONSTRUCTION AND SUPPLY,Single Proprietorship,18-Oct-2012,Platinum,Active,01-Jun-2020,01-Jun-2021,20121060808288480068
906,JP BEATHRIZ CONSTRUCTION AND SUPPLY,Single Proprietorship,21-May-2018,Platinum,Active,28-May-2020,28-May-2021,201805987851867019444
907,"C.M. PANCHO CONSTRUCTION, INC.",Corporation,04-Mar-2002,Platinum,Active,02-Jun-2020,02-Jun-2021,2002035131540246817
908,ORIENTAL MINDORO SEED PRODUCERS MULTIPURPOSE COOPERATIVE,Cooperative,08-Nov-2007,Platinum,Active,01-Jun-2020,01-Jun-2021,200711327451721539510
909,TRIPLE O BUILDERS,Single Proprietorship,14-Jun-2017,Platinum,Active,28-May-2020,28-May-2021,2017061571141557467918
910,KORJAP TRADING,Single Proprietorship,13-May-2020,Platinum,Active,03-Jun-2020,03-Jun-2021,202005216394179938364
911,1920 CONSTRUCTION AND TRADING,Single Proprietorship,22-Oct-2018,Platinum,Active,02-Jun-2020,02-Jun-2021,20181071629600053907
912,KOBUSHI CONSTRUCTION CORPORATION,Corporation,10-Jan-2017,Platinum,Active,01-Jun-2020,01-Jun-2021,201701186477849556180
913,"ALTAIR I SOLUTIONS, INC.",Corporation,05-Mar-2013,Platinum,Active,28-May-2020,29-May-2021,201303674681088846065
914,SGS HEALTHCARE CO.,Partnership,25-May-2017,Platinum,Active,28-May-2020,28-May-2021,2017051604581188101436
915,MESINA BROTHERS INC.,Corporation,09-Feb-2006,Platinum,Active,28-May-2020,13-Jun-2021,2006029403183329071
916,EMELOU MOTORS AND ALLIED SERVICES,Single Proprietorship,12-May-2010,Platinum,Active,10-Jul-2020,10-Jul-2021,201005335681680443274
917,"BIOPHARMA MEDICAL SOLUTIONS, INC.",Corporation,03-Feb-2015,Platinum,Active,03-Jun-2020,23-Jul-2021,201502125559636107686
918,W.GO CONSTRUCTION AND SUPPLY,Single Proprietorship,12-Oct-2016,Platinum,Active,28-May-2020,28-May-2021,2016101886181341658032
919,DON TERIO CONSTRUCTION SUPPLIES AND SERVICES,Single Proprietorship,08-Jan-2019,Platinum,Active,28-May-2020,28-May-2021,2019016087585525907
920,I.D.A. JR BUILDERS & CONSTRUCTION SUPPLY,Single Proprietorship,14-Jun-2006,Platinum,Active,28-May-2020,05-Jun-2021,200606103662069828494
921,ACA CONSTRUCTION AND SUPPLY,Single Proprietorship,17-Feb-2004,Platinum,Active,01-Jun-2020,01-Jun-2021,2004022868454232560
922,DAKILA TRADING CORPORATION,Corporation,11-May-2001,Platinum,Active,05-Jun-2020,05-Jun-2021,20010534545342707
923,"AEROTECH INDUSTRIES PHILIPPINES, INC.",Corporation,15-Apr-2002,Platinum,Active,28-May-2020,28-May-2021,2002046421314202960
924,SLP CONSTRUCTION,Single Proprietorship,13-Mar-2012,Platinum,Active,01-Jun-2020,01-Jun-2021,20120350159972985685
925,JONI'S ALUMINUM & GLASS SUPPLY,Single Proprietorship,24-Jul-2014,Platinum,Active,28-May-2020,28-May-2021,201407108924681791109
926,PARK AVENUE GENERAL MERCHANDISE,Single Proprietorship,28-Jan-2011,Platinum,Active,28-May-2020,28-May-2021,20110138049685827191
927,SLP ENTERPRISES,Single Proprietorship,03-Oct-2011,Platinum,Active,01-Jun-2020,01-Jun-2021,20111044418306948868
928,M&N CONSTRUCTION SUPPLY AND GENERAL MERCHANDISE,Single Proprietorship,08-Oct-2015,Platinum,Active,01-Jun-2020,04-Jun-2021,2015101507801004599559
929,PEIDEWORTH MARKETING,Single Proprietorship,11-May-2020,Platinum,Active,01-Jun-2020,01-Jun-2021,202005216263937287993
930,REBECCA NAJEEBA CONSTRUCTION & DEVELOPMENT,Single Proprietorship,04-Feb-2014,Platinum,Active,01-Jun-2020,01-Jun-2021,201402928731650234799
931,1705 GENERAL MERCHANDISE,Single Proprietorship,03-Mar-2010,Platinum,Active,28-May-2020,17-Jun-2021,20100332499185605115
932,UNDONG HARDWARE & CONSTRUCTION SUPPLY,Single Proprietorship,25-Nov-2011,Platinum,Active,01-Jun-2020,01-Jun-2021,2011114572642681160
933,"ELECTRONICS CITY AND SERVICE CENTER, INC.",Corporation,15-Jan-2006,Platinum,Active,01-Jun-2020,17-Jun-2021,20060191571103433562
934,DJOSHUA JOD ENTERPRISE,Single Proprietorship,06-Oct-2011,Platinum,Active,28-May-2020,28-May-2021,20111044543471331884
935,ARSSI CONSTRUCTION AND SUPPLY,Single Proprietorship,21-May-2020,Platinum,Active,03-Jun-2020,03-Jun-2021,202005217023923133320
936,NORTHEAST CONSTRUCTION,Single Proprietorship,22-Mar-2014,Platinum,Active,28-May-2020,28-May-2021,20140397487451828919
937,PHIL-ASIA FERTILIZERS CORPORATION,Corporation,09-Mar-2020,Platinum,Active,22-Jun-2020,22-Jun-2021,202003213997871474918
938,ARESEF ENGINEERING,Single Proprietorship,01-Feb-2010,Platinum,Active,28-May-2020,28-May-2021,201002317161461359801
939,YOVEL AGRI ENTERPRISE,Single Proprietorship,05-Feb-2015,Platinum,Active,28-May-2020,28-May-2021,2015021258671622166909
940,KERVIN KING CHALOEICHEEP MEN'S WEAR,Single Proprietorship,24-Oct-2013,Platinum,Active,01-Jun-2020,01-Jun-2021,201310857191209950451
941,A.C. SOLIVEN CONSTRUCTION AND GENERAL MERCHANDISE,Single Proprietorship,03-Feb-2004,Platinum,Active,01-Jun-2020,01-Jun-2021,200402162167230802574
942,KRB CONSTRUCTION,Single Proprietorship,18-Jan-2010,Platinum,Active,01-Jun-2020,01-Jun-2021,201001304241950818472
943,FEB-BREE BUILDERS,Single Proprietorship,05-Feb-2013,Platinum,Active,28-May-2020,28-May-2021,20130211386128115676
944,"ASIA AIRCRAFT OVERSEAS PHILS., INC.",Corporation,05-Dec-2005,Platinum,Active,01-Jun-2020,01-Jun-2021,200512625331519130063
945,V.B. GINES CONSTRUCTION,Single Proprietorship,21-Feb-2008,Platinum,Active,02-Jun-2020,02-Jun-2021,20080218981503300046
946,BRIGSTONE BUILDERS AND TRADING,Single Proprietorship,26-Nov-2015,Platinum,Active,02-Jun-2020,02-Jun-2021,201511155255174923914
947,DECKTOP BUILDERS CORPORATION,Corporation,01-Aug-2013,Platinum,Active,28-May-2020,28-May-2021,201308782651176803368
948,PRO EVENT,Single Proprietorship,08-Mar-2017,Platinum,Active,28-May-2020,28-May-2021,201703175042519630056
949,EM RENTALS,Single Proprietorship,18-May-2020,Platinum,Active,01-Jun-2020,01-Jun-2021,202005216575465627479
950,RAPHAEIL CONSTRUCTION,Single Proprietorship,25-Jan-2011,Platinum,Active,28-May-2020,03-Jun-2021,201101379591267996230
951,A.Y.U. ENGINEERING AND CONSTRUCTION,Single Proprietorship,19-Feb-2003,Platinum,Active,28-May-2020,28-May-2021,2003021447945352299
952,GEN. TITAN MARKETING,Single Proprietorship,20-Jun-2017,Platinum,Active,01-Jun-2020,01-Jun-2021,2017061558871121061517
953,RFIS TRADING,Single Proprietorship,11-Mar-2019,Platinum,Active,28-May-2020,28-May-2021,201903512732131493842
954,TRANSPOLAR MARINE SERVICES INC,Corporation,17-Mar-2020,Platinum,Active,28-May-2020,28-May-2021,2020032146141659297984
955,LPC INN,Single Proprietorship,26-May-2020,Platinum,Active,01-Jun-2020,01-Jun-2021,2020052170381513661795
956,C & E PUBLISHING INC.,Corporation,03-Nov-2005,Platinum,Active,01-Jun-2020,01-Jun-2021,20051186991277883382
957,DIVERSIFIED AGROCHEMICALS TRADING CORP.,Corporation,19-Oct-2004,Platinum,Active,28-May-2020,28-May-2021,20041054541286153828
958,CCMALUENDA CONSTRUCTION INC,Corporation,09-Mar-2018,Platinum,Active,02-Jul-2020,02-Jul-2021,201803110303993689547
959,MAK HARDWARE & INDUSTRIAL SALES CORP.,Corporation,13-Aug-2009,Platinum,Active,28-May-2020,28-May-2021,200908281291437100585
960,CURASAVE PHARMA,Single Proprietorship,11-Nov-2013,Platinum,Active,02-Jun-2020,02-Jun-2021,20131186821835490262
961,DAVAO TCM HARDWARE - BRANCH,Single Proprietorship,28-Jan-2008,Platinum,Active,01-Jun-2020,01-Jun-2021,200801184351809742148
962,GEMMA CONSTRUCTION SUPPLY INC.,Corporation,23-Jul-2007,Platinum,Active,01-Jun-2020,01-Jun-2021,20070715276211260672
963,HI-SEAS EXPRESS PHARMACY,Single Proprietorship,23-Sep-2014,Platinum,Active,03-Jun-2020,11-Jun-2021,2014091146991648414291
964,CARE CHANNELS SOCIAL ENTERPRISES INC.,Corporation,08-Nov-2019,Platinum,Active,01-Jun-2020,01-Jun-2021,201911112192145481875
965,GENSON DISTRIBUTION INC.,Corporation,05-Nov-2007,Platinum,Active,01-Jun-2020,01-Jun-2021,2007111684381804721194
966,MAR-DEB CONSTRUCTION & DEVELOPMENT CORP.,Corporation,03-Apr-2018,Platinum,Active,01-Jun-2020,01-Jun-2021,2018041065551341168048
967,DCCD PARTNERS & CO.,Partnership,15-Dec-2008,Platinum,Active,01-Jun-2020,01-Jun-2021,20081223895888282212
968,UGNAYAN NG MGA KOOPERATIBA SA ROMBLON,Cooperative,07-Feb-2014,Platinum,Active,22-Jun-2020,22-Jun-2021,201402932771924555306
969,B&E COMPUTER SALES AND SERVICES,Single Proprietorship,09-Jul-2009,Platinum,Active,01-Jun-2020,01-Jun-2021,200907275851558826182
970,C. VILLASEÑOR JR. CONSTRUCTION,Single Proprietorship,27-Feb-2019,Platinum,Active,01-Jun-2020,01-Jun-2021,201902528911925198230
971,C.A.D. CONSTRUCTION CORPORATION,Corporation,15-Mar-2018,Platinum,Active,01-Jun-2020,01-Jun-2021,201803109046494378688
972,OMNICON BUILDERS,Single Proprietorship,06-Jan-2004,Platinum,Active,01-Jun-2020,01-Jun-2021,2004012216298094328
973,RAKEAR TRADING,Single Proprietorship,15-Mar-2006,Platinum,Active,01-Jun-2020,03-Jul-2021,20060326112668976058
974,RIVBROS CONSTRUCTION FACTORS & DEVELOPMENT,Single Proprietorship,14-Oct-2004,Platinum,Active,01-Jun-2020,01-Jun-2021,20041054111776230114
975,HEALTHWORLD INTERNATIONAL PHILIPPINES CORP.,Corporation,21-Sep-2011,Platinum,Active,01-Jun-2020,01-Jun-2021,201109630761475997465
976,E.N. SAMBELI ENTERPRISES,Single Proprietorship,25-May-2018,Platinum,Active,01-Jun-2020,01-Jun-2021,20180597928983487825
977,BRENTMIN ROOFING ENTERPRISE,Single Proprietorship,07-Feb-2013,Platinum,Active,29-Jun-2020,21-Jul-2021,20130265674385088079
978,E S CUEVAS TRADING,Single Proprietorship,30-Apr-2008,Platinum,Active,01-Jun-2020,01-Jun-2021,20080420256951270284
979,CHEINA CONSTRUCTION,Single Proprietorship,10-Aug-2017,Platinum,Active,01-Jun-2020,01-Jun-2021,2017081462091900331291
980,P & G CONSTRUCTION & SUPPLY,Single Proprietorship,29-Nov-2019,Platinum,Active,01-Jun-2020,01-Jun-2021,2019117216910859539
981,MP TABERAO CONSTRUCTION SERVICES AND SUPPLIES,Single Proprietorship,08-May-2019,Platinum,Active,01-Jun-2020,03-Jun-2021,20190543338125161423
