,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
749,MASTER PC MARKETING,Single Proprietorship,09-Feb-2015,Platinum,Active,15-Jul-2020,13-Aug-2021,2015021261151238141384
750,LLEB CONSTRUCTION AND TRADING,Single Proprietorship,27-Feb-2018,Platinum,Active,15-Jul-2020,05-Aug-2021,201802112810276762330
751,LANDEXCEL CONSULTING INC.,Corporation,31-Oct-2008,Platinum,Active,16-Jul-2020,16-Jul-2021,20081023218472452350
752,DRONA MARKETING INC.,Corporation,31-Jul-2007,Platinum,Active,15-Jul-2020,15-Jul-2021,20070715475505240306
753,GLOBAL TITANS TRADING,Single Proprietorship,18-Feb-2011,Platinum,Active,15-Jul-2020,15-Jul-2021,201102387501219489487
754,HANA GRAFIX PRINTING SERVICES,Single Proprietorship,21-May-2014,Platinum,Active,14-Jul-2020,14-Jul-2021,201405102585330837689
755,GENTLE MDV ENTERPRISES,Single Proprietorship,09-Jul-2014,Platinum,Active,17-Jul-2020,01-Aug-2021,20140710751287494559
756,SHERLOCK SECURITY AGENCY,Single Proprietorship,15-Jul-2013,Platinum,Active,15-Jul-2020,30-Jul-2021,20130776518497578000
757,RED GEMSTONE CONSTRUCTION SUPPLIES TRADING,Single Proprietorship,06-Jul-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,2020072201181647591475
758,THE ALL-ASIAN CENTRE FOR ENTERPRISE DEVELOPMENT INC.,Corporation,21-Mar-2012,Platinum,Active,15-Jul-2020,19-Jul-2021,201203507681199401552
759,P.L.C. MANGILIMAN CONSTRUCTION,Single Proprietorship,21-May-2019,Platinum,Active,15-Jul-2020,15-Jul-2021,201905418921363495599
760,M.G. LUALHATI CONSTRUCTION CORP.,Corporation,19-Oct-2011,Platinum,Active,15-Jul-2020,15-Jul-2021,201110448861700453760
761,BSANDS OFFICE AND SCHOOL SUPPLIES TRADING,Single Proprietorship,03-Oct-2019,Platinum,Active,15-Jul-2020,15-Jul-2021,20191017746184560322
762,MEPROLIGHT (1990) LTD.,Foreign Company Organization,01-Mar-2019,Platinum,Active,15-Jul-2020,15-Jul-2021,20190352551133973347
763,JAPZ CONSTRUCTION,Single Proprietorship,20-Jun-2016,Platinum,Active,15-Jul-2020,18-Jul-2021,2016061744601437007739
764,"MAIN HARDWARE, INC.",Corporation,26-Sep-2003,Platinum,Active,15-Jul-2020,15-Jul-2021,2003091598171109346246
765,NEW MASTER SQUARE DEPARTMENT STORE,Single Proprietorship,03-Mar-2015,Platinum,Active,16-Jul-2020,16-Jul-2021,20150312856838962808
766,PRB AGRICULTURAL PRODUCTS,Single Proprietorship,23-Feb-2016,Platinum,Active,15-Jul-2020,15-Jul-2021,201602162853247149413
767,EDG PRINTING PRESS,Single Proprietorship,27-Jan-2020,Platinum,Active,17-Jul-2020,17-Jul-2021,202001690261549870
768,JOYSTECH COMPUTER MARKETING,Single Proprietorship,03-Aug-2016,Platinum,Active,15-Jul-2020,19-Jul-2021,2016081798151560719937
769,GLOBE ELECTRO MECHANICAL SYSTEMS CORPORATION,Corporation,22-Apr-2002,Platinum,Active,16-Jul-2020,16-Jul-2021,200204668301056595
770,AGNIZ ENTERPRISE,Single Proprietorship,15-Nov-2019,Platinum,Active,14-Jul-2020,14-Jul-2021,20191197381815773476
771,JEJI OFFICE AND SCHOOL SUPPLIES TRADING,Single Proprietorship,10-Jan-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,2020013161204526640
772,ADVANCED STEALTH INFORMATION & COMMUNICATION INC.,Corporation,21-May-2012,Platinum,Active,17-Jul-2020,24-Jul-2021,20120553189644187387
773,BENGX PRINT GRAPHIC AND ARCHITECTURAL SERVICES,Single Proprietorship,13-Feb-2014,Platinum,Active,22-Jul-2020,22-Jul-2021,20140293483448482853
774,ERRHAVEN CONSUMER GOODS TRADING,Single Proprietorship,02-May-2019,Platinum,Active,16-Jul-2020,16-Jul-2021,201905443231574092537
775,MANGAGOY PETRON SERVICE STATION,Single Proprietorship,09-Dec-2010,Platinum,Active,15-Jul-2020,24-Jul-2021,20101237263359165304
776,"ISRAEL WEAPON INDUSTRIES LTD.,",Foreign Company Organization,05-Jun-2008,Platinum,Active,15-Jul-2020,15-Jul-2021,20080620881889243916
777,GREEN BULB PUBLIC RELATIONS INC.,Corporation,10-Jan-2014,Platinum,Active,15-Jul-2020,15-Jul-2021,201401906771781881433
778,LIZ GARMENTS,Single Proprietorship,05-Nov-2013,Platinum,Active,14-Jul-2020,14-Jul-2021,201311863701078070968
779,RXS DRUGSTORE AND MEDICAL SUPPLIES,Single Proprietorship,27-Feb-2015,Platinum,Active,14-Jul-2020,14-Jul-2021,201502128150711722318
780,VICAR STUDIO,Single Proprietorship,29-Mar-2007,Platinum,Active,16-Jul-2020,16-Jul-2021,20070313348383240613
781,JIM-JAKE CONSTRUCTION & SUPPLY,Single Proprietorship,28-Jan-2004,Platinum,Active,16-Jul-2020,16-Jul-2021,2004011752691012164280
782,SPECTRUM SCIENTIFIC CORPORATION,Corporation,14-Jan-2002,Platinum,Active,21-Jul-2020,25-Jul-2021,20020163936389904195
783,JVM CEGUERA CONSTRUCTION AND SUPPLY,Single Proprietorship,03-Dec-2008,Platinum,Active,15-Jul-2020,24-Jul-2021,20081223708903449108
784,BOAC PLAZA AURORA GENERAL MERCHANDISE,Single Proprietorship,02-Feb-2007,Platinum,Active,16-Jul-2020,30-Jul-2021,20070212492957942629
785,SAFIRE MEDICAL SUPPLIES,Single Proprietorship,25-Jan-2016,Platinum,Active,16-Jul-2020,16-Jul-2021,201601159697132663317
786,X METANOIA TRADING & SERVICES,Single Proprietorship,13-Mar-2015,Platinum,Active,15-Jul-2020,15-Jul-2021,20150312994287227552
787,IMD LAUNDRY SERVICES,Single Proprietorship,01-Dec-2004,Platinum,Active,16-Jul-2020,16-Jul-2021,2004125780583559063
788,CAPILI HEAVY EQUIPMENT RENTAL AND ALLIED SERVICES,Single Proprietorship,14-Mar-2013,Platinum,Active,16-Jul-2020,16-Jul-2021,2013036831658586590
789,"AF DRILL TECHNIQUES, INSTRUMENTATION CORP.",Corporation,13-Aug-2016,Platinum,Active,15-Jul-2020,15-Jul-2021,201608181256252389716
790,MMLS ENTERPRISES,Single Proprietorship,01-Jun-2016,Platinum,Active,16-Jul-2020,19-Jul-2021,2016061725231652738946
791,BANTAY CONCRETE PRODUCTS AND ENTERPRISES,Single Proprietorship,14-Feb-2003,Platinum,Active,17-Jul-2020,12-Aug-2021,20030214401809260148
792,"BOTE CENTRAL, INC.",Corporation,29-Jul-2011,Platinum,Active,16-Jul-2020,16-Jul-2021,20110742867883225478
793,BLEUCIEL ENTERPRISE,Single Proprietorship,16-Aug-2017,Platinum,Active,20-Jul-2020,20-Jul-2021,201708145144338425455
794,JGA COMMERCIAL CENTER,Single Proprietorship,19-Jul-2013,Platinum,Active,15-Jul-2020,22-Jul-2021,201307770811938473948
795,REMIGIO GENERAL CONSTRUCTION,Single Proprietorship,14-Jul-2004,Platinum,Active,14-Jul-2020,14-Jul-2021,200407445853803134
796,CPG CONTRACTOR SERVICES,Single Proprietorship,30-Mar-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,2020032151591428303276
797,JBDC OCCUPATIONAL HEALTH SAFETY AND ENVIRONMENT CONSULTANCY,Single Proprietorship,31-Mar-2014,Platinum,Active,15-Jul-2020,02-Aug-2021,20140398192551951285
798,BCV GENERAL MERCHANDISE,Single Proprietorship,05-Aug-2019,Platinum,Active,28-Jul-2020,28-Jul-2021,201908293651973013427
799,ECH20 CORPORATION,Corporation,14-Jan-2011,Platinum,Active,16-Jul-2020,16-Jul-2021,201101376331194610023
800,A&AI DESIGN OFFICE FURNITURE,Single Proprietorship,02-Feb-2015,Platinum,Active,22-Jul-2020,22-Jul-2021,2015021255431193545155
801,FOCALSCOPE IT SOLUTIONS,Single Proprietorship,16-Apr-2020,Platinum,Active,17-Jul-2020,17-Jul-2021,202004215525661007646
802,MEC NETWORKS CORPORATION,Corporation,30-May-2007,Platinum,Active,03-Aug-2020,03-Aug-2021,200705601071144906550
803,TRIPLESTONE CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,17-Aug-2016,Platinum,Active,15-Jul-2020,15-Jul-2021,2016081818231752292205
804,JOHNRICK ENTERPRISES,Single Proprietorship,25-Feb-2013,Platinum,Active,14-Jul-2020,14-Jul-2021,201302666141142829486
805,BOSS NIK ENTERPRISE,Single Proprietorship,27-Apr-2012,Platinum,Active,17-Jul-2020,16-Aug-2021,20120452278134309391
806,R.C. DY CONSTRUCTION SUPPLY & GENERAL MERCHANDISE,Single Proprietorship,18-May-2012,Platinum,Active,15-Jul-2020,15-Jul-2021,201205531232057555684
807,PRO FREIGHT INTERNATIONAL CORP.,Corporation,24-Jul-2012,Platinum,Active,20-Jul-2020,02-Aug-2021,201207563731210761924
808,ARCEGA'S STEEL TRADING AND HARDWARE,Single Proprietorship,05-Sep-2017,Platinum,Active,16-Jul-2020,16-Jul-2021,201709142527159867985
809,PALAZZOS DE FMA INC,Corporation,15-Nov-2016,Platinum,Active,22-Jul-2020,22-Jul-2021,20161119272089983826
810,LR ENTERPRISES,Single Proprietorship,08-Sep-2009,Platinum,Active,14-Jul-2020,14-Jul-2021,200909284861294855939
811,ORMIN PHARMACEUTICAL DISTRIBUTION,Single Proprietorship,28-Jun-2012,Platinum,Active,15-Jul-2020,15-Jul-2021,201206550611575442982
812,F. A. TORRES CONSTRUCTION,Single Proprietorship,19-Apr-2016,Platinum,Active,15-Jul-2020,18-Jul-2021,2016041686772135450178
813,DANGLAY TRADERS AND CONSTRUCTION,Single Proprietorship,01-Apr-2018,Platinum,Active,16-Jul-2020,16-Jul-2021,2018041068461399799593
814,JOEBZ ENTERPRISES,Single Proprietorship,04-Aug-2014,Platinum,Active,15-Jul-2020,15-Jul-2021,2014081098631007642625
815,MJP ENTERPRISES,Single Proprietorship,16-Dec-2016,Platinum,Active,14-Jul-2020,15-Jul-2021,2016121896611438111266
816,GOOD SHEPHERD PHARMA AND MEDICAL SUPPLY CORP.,Corporation,29-Dec-2016,Platinum,Active,20-Jul-2020,20-Jul-2021,201612188070623706157
817,RENGIE TRUCKING,Single Proprietorship,15-Nov-2019,Platinum,Active,16-Jul-2020,16-Jul-2021,20191198961390845364
818,FERMA DRUG ENTERPRISES,Single Proprietorship,01-Sep-2011,Platinum,Active,28-Jul-2020,28-Jul-2021,201109436341053685541
819,EAGLE ROCK CONSTRUCTION,Single Proprietorship,19-Jan-2011,Platinum,Active,15-Jul-2020,01-Aug-2021,201101377481565620917
820,MEGACOM COMPUTER CENTRUM,Single Proprietorship,16-Jan-2006,Platinum,Active,16-Jul-2020,16-Jul-2021,20060191671237230641
821,VISCOSITE ENTERPRISE,Single Proprietorship,27-Jan-2015,Platinum,Active,15-Jul-2020,15-Jul-2021,201501124635983746222
822,ABISHA ENTERPRISES,Single Proprietorship,16-Jul-2012,Platinum,Active,17-Jul-2020,30-Jul-2021,201207559771652577032
823,KIMMONGO FARM AND AGRICULTURAL SUPPLIES,Single Proprietorship,09-Mar-2015,Platinum,Active,15-Jul-2020,15-Jul-2021,2015031291941090717522
824,KIMMONGO GENERAL MERCHANDISE,Single Proprietorship,25-Feb-2014,Platinum,Active,15-Jul-2020,15-Jul-2021,20140294902377719788
825,IMMANUEL GARDEN,Single Proprietorship,22-Oct-2018,Platinum,Active,20-Jul-2020,20-Jul-2021,2018107177661862496
826,AQUINO-DELA CRUZ ENGINEERING AND CONSTRUCTION,Single Proprietorship,12-Oct-2006,Platinum,Active,15-Jul-2020,15-Jul-2021,20061011388854803232
827,MV QUIRANTE BUILDERS,Single Proprietorship,25-Apr-2016,Platinum,Active,15-Jul-2020,15-Jul-2021,201604169477484913015
828,BIGGER WHALE ENTERPRISES,Single Proprietorship,22-Sep-2017,Platinum,Active,14-Jul-2020,14-Jul-2021,2017091379331304745283
829,JMW MARKETING,Single Proprietorship,02-May-2007,Platinum,Active,15-Jul-2020,15-Jul-2021,2007051357469586071
830,MAGHUYOP CONSTRUCTION,Single Proprietorship,05-Jul-2007,Platinum,Active,16-Jul-2020,11-Aug-2021,20070714905508296822
831,LCER ENTERPRISES,Single Proprietorship,29-Jun-2020,Platinum,Active,16-Jul-2020,16-Jul-2021,202006219479509167837
832,JAF TRADING & GENERAL MERCHANDISE,Single Proprietorship,05-Mar-2019,Platinum,Active,15-Jul-2020,15-Jul-2021,201903522171160416813
833,MANDESCON CONSTRUCTION AND CONSULTANCY,Single Proprietorship,19-Sep-2017,Platinum,Active,15-Jul-2020,15-Jul-2021,2017091388851325211901
834,RYSHA ENTERPRISES,Single Proprietorship,14-Oct-2015,Platinum,Active,20-Jul-2020,16-Aug-2021,2015101511501532040126
835,V.O.J.'S ENTERPRISES,Single Proprietorship,04-May-2007,Platinum,Active,15-Jul-2020,15-Jul-2021,200705136071985651669
836,GO GO GO SANTIAGO ILOCOS SUR EMPLOYEES ASSOCIATION INC.,Corporation,06-Jan-2020,Platinum,Active,12-Aug-2020,12-Aug-2021,2020013844771158310
837,SHALOM CONSTRUCTION INC.,Corporation,20-Oct-2017,Platinum,Active,15-Jul-2020,15-Jul-2021,201710132591416436650
838,JJ HUBAC SURVEYING SERVICES,Single Proprietorship,25-May-2015,Platinum,Active,16-Jul-2020,16-Jul-2021,201505136742254433197
839,NONIMA PHARMA TRADING,Single Proprietorship,22-Mar-2011,Platinum,Active,20-Jul-2020,16-Aug-2021,20110339740156981785
840,FIXUS ENTERPRISES,Single Proprietorship,08-Feb-2018,Platinum,Active,17-Jul-2020,23-Aug-2021,2018021162501537057588
841,TALABAN GASOLINE STATION,Single Proprietorship,18-Jan-2019,Platinum,Active,15-Jul-2020,15-Jul-2021,201901595011653697400
842,ELITE SCIENTIFIC AND DIAGNOSTIC INT'L SUPPLIES CORP.,Corporation,20-May-2002,Platinum,Active,16-Jul-2020,30-Jul-2021,2002057761947351958
843,"ST. VICENTINIAN SECURITY AGENCY, INC.",Corporation,26-Mar-2013,Platinum,Active,16-Jul-2020,16-Jul-2021,2013036899722157667
844,ARMOLITH TRADING AND CONSTRUCTION,Single Proprietorship,10-Jul-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,2020072206441950837544
845,ZJLM ENTERPRISE,Single Proprietorship,07-Feb-2019,Platinum,Active,16-Jul-2020,16-Jul-2021,20190256423930712627
846,GREGMAN'S GENERAL MERCHANDISE,Single Proprietorship,17-Feb-2004,Platinum,Active,15-Jul-2020,16-Jul-2021,20040228721894511386
847,J'14 CONSTRUCTION AND SUPPLY,Single Proprietorship,01-May-2014,Platinum,Active,16-Jul-2020,30-Jul-2021,2014051008381845107566
848,TAGUM CONSTRAK CORPORATION,Corporation,13-Jul-2018,Platinum,Active,29-Jul-2020,13-Aug-2021,20180790082985699114
849,ORIENTAL SALES CENTER AND CONTRACTOR,Single Proprietorship,03-Mar-2004,Platinum,Active,15-Jul-2020,15-Jul-2021,20040332721234632305
850,PENTAGON GAS CORPORATION,Corporation,15-Oct-2002,Platinum,Active,16-Jul-2020,29-Aug-2021,20021011241562105283
851,ANTHONY'S RESTAURANT,Single Proprietorship,30-Jan-2006,Platinum,Active,16-Jul-2020,16-Jul-2021,200601275481220124536
852,HYPER-B TRADING CORP,Corporation,10-Jul-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,2020072206831464327419
853,CB PREMIERE TRADING SERVICES,Single Proprietorship,18-Aug-2016,Platinum,Active,17-Jul-2020,17-Jul-2021,20160818199541589594
854,CITY PLAZA MERCHANDISING,Single Proprietorship,20-Sep-2011,Platinum,Active,24-Jul-2020,28-Aug-2021,20110944114230973620
855,H.JADE CONSTRUCTION,Single Proprietorship,06-Jul-2020,Platinum,Active,17-Jul-2020,17-Jul-2021,2020072201881875791198
856,LJIM TRADING,Single Proprietorship,20-Feb-2012,Platinum,Active,15-Jul-2020,15-Jul-2021,20120248822885982388
857,MMS MEDICAL AND LABORATORY SUPPLIES,Single Proprietorship,02-Mar-2017,Platinum,Active,15-Jul-2020,30-Jul-2021,2017031760091378616035
858,LAV CONSTRUCTION & SUPPLY,Single Proprietorship,22-Mar-2013,Platinum,Active,16-Jul-2020,22-Jul-2021,201303687711590235517
859,DESAMME AGRICULTURAL AND POULTRY SUPPLY,Single Proprietorship,08-Nov-2018,Platinum,Active,17-Jul-2020,17-Jul-2021,201811690481438173049
860,JRMX CONSTRUCTION & GENERAL MERCHANDISE,Single Proprietorship,20-Feb-2018,Platinum,Active,20-Jul-2020,25-Jul-2021,201802114050198324795
861,"KING PRINTERS (DAVAO), INC.",Corporation,09-Nov-2014,Platinum,Active,15-Jul-2020,15-Jul-2021,2014111194711907465116
862,RVJ CONSTRUCTION,Single Proprietorship,02-Mar-2017,Platinum,Active,17-Jul-2020,17-Jul-2021,201703176055346310390
863,BEZY L GENERAL MERCHANDISE,Single Proprietorship,02-Sep-2013,Platinum,Active,15-Jul-2020,11-Aug-2021,201309805931165984066
864,NM TRADING,Single Proprietorship,05-Jul-2010,Platinum,Active,16-Jul-2020,16-Jul-2021,20100734384628131793
865,PRIME CONCEPT HOME AND OFFICE FURNITURE CORP,Corporation,10-Jul-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,2020072206141166339696
866,RTC CONSTRUCTION AND SUPPLY,Single Proprietorship,01-Sep-2014,Platinum,Active,15-Jul-2020,19-Jul-2021,2014091125792116091726
867,STEPHANIE CATERING SERVICES,Single Proprietorship,06-Dec-2010,Platinum,Active,16-Jul-2020,16-Jul-2021,2010123718273871675
868,THE MOROPRENEUR INC,Corporation,13-Jun-2019,Platinum,Active,15-Jul-2020,15-Jul-2021,201906384991779233371
869,LIFEGUARD SECURITY AGENCY,Single Proprietorship,19-Jan-2011,Platinum,Active,15-Jul-2020,15-Jul-2021,201101377862085724262
870,ZYLAN HEALTH CARE DISTRIBUTORS,Single Proprietorship,17-Mar-2017,Platinum,Active,16-Jul-2020,16-Jul-2021,201703172660730521830
871,GALLEON ENTERPRISES,Single Proprietorship,17-Sep-2014,Platinum,Active,16-Jul-2020,16-Jul-2021,2014091142201031292553
872,SEAHOPE MERCHANDISING,Single Proprietorship,16-May-2017,Platinum,Active,22-Jul-2020,25-Jul-2021,201705162388450679408
873,BRENT'S CATERING SERVICES,Single Proprietorship,25-Apr-2017,Platinum,Active,15-Jul-2020,15-Jul-2021,2017041659771762055996
874,DOMERALD CONSTRUCTION AND SUPPLY,Single Proprietorship,27-Feb-2018,Platinum,Active,22-Jul-2020,22-Jul-2021,201802112487888051815
875,J V C ENTERPRISES,Single Proprietorship,26-Sep-2017,Platinum,Active,21-Jul-2020,21-Jul-2021,2017091373602105771867
876,RGC MARKETING,Single Proprietorship,02-Sep-2009,Platinum,Active,15-Jul-2020,15-Jul-2021,200909284142145087670
877,EIFFLE HOUSE INC.,Corporation,24-Jul-2012,Platinum,Active,15-Jul-2020,24-Jul-2021,201207563461587867588
878,HUBAMA BUILDERS,Single Proprietorship,06-Jan-2020,Platinum,Active,15-Jul-2020,15-Jul-2021,2020013823616243666
879,GOLDEN EGG BUILDER,Single Proprietorship,08-Jul-2014,Platinum,Active,15-Jul-2020,02-Aug-2021,201407107442594753750
880,MAX BUILDER CONSTRUCTION,Single Proprietorship,15-Jun-2020,Platinum,Active,22-Jul-2020,22-Jul-2021,202006218310671111659
881,WUZHAN OFFICE SUPPLIES TRADING,Single Proprietorship,02-Jul-2020,Platinum,Active,16-Jul-2020,16-Jul-2021,2020072198531565834150
882,EICI BUILDERS,Single Proprietorship,03-Feb-2012,Platinum,Active,17-Jul-2020,17-Jul-2021,201202479671235082995
883,MEDES MARKETING COMPANY,Partnership,26-Sep-2016,Platinum,Active,20-Jul-2020,20-Jul-2021,20160918619252884740
884,JOELMAR TRADING,Single Proprietorship,03-Oct-2018,Platinum,Active,17-Jul-2020,17-Jul-2021,20181074966680748274
885,E. MALAYA CONSTRUCTION AND GENERAL MERCHANDISE,Single Proprietorship,25-Feb-2009,Platinum,Active,13-Aug-2020,14-Aug-2021,2009022505281715605
886,NORTH CENTRAL A+ SALES & LOGISTICS CORP.,Corporation,19-Jul-2019,Platinum,Active,23-Jul-2020,05-Aug-2021,20190731931604213091
887,MIGUELUZ TRADING,Single Proprietorship,27-Sep-2006,Platinum,Active,16-Jul-2020,16-Jul-2021,200609112851705988052
888,DK'S TRADING,Single Proprietorship,09-Feb-2017,Platinum,Active,15-Jul-2020,15-Jul-2021,201702180911736719818
889,SINAWAL MEDICAL SUPPLIES,Single Proprietorship,23-Feb-2016,Platinum,Active,22-Jul-2020,22-Jul-2021,2016021628871276866497
890,RVJ HARDWARE AND SUPPLIES,Single Proprietorship,15-Aug-2013,Platinum,Active,20-Jul-2020,20-Jul-2021,201308795851361545649
891,H.O. NOVELOSO SURVEYING,Single Proprietorship,03-Jul-2003,Platinum,Active,16-Jul-2020,16-Jul-2021,20030717321965380476
892,MEGA PIXELS PRINTSHOP INC.,Corporation,28-Jun-2018,Platinum,Active,20-Jul-2020,01-Aug-2021,201806923151712959338
893,6-2 GENERAL SALES,Single Proprietorship,02-Aug-2006,Platinum,Active,23-Jul-2020,23-Jul-2021,200608107501631629491
894,SUCCESS BUSINESS MACHINES CORPORATION,Corporation,14-Sep-2002,Platinum,Active,17-Jul-2020,17-Jul-2021,2002091029183651562
895,GOLDEN TREE CONSTRUCTION AND SUPPLY SERVICES INC.,Corporation,04-Jul-2019,Platinum,Active,16-Jul-2020,16-Jul-2021,20190735005599560837
896,"CORDOVA CEBU HOME VILLAGE, INC.",Corporation,22-Aug-2014,Platinum,Active,16-Jul-2020,16-Jul-2021,2014081118741726216516
897,ERYL'S OFFICE SUPPLIES AND EQUIPMENT TRADING,Single Proprietorship,13-Jun-2019,Platinum,Active,16-Jul-2020,16-Jul-2021,20190638702778035974
898,ABBY DYANNE'S PHOTOCOPY AND GENERAL MERCHANDISE,Single Proprietorship,06-May-2014,Platinum,Active,15-Jul-2020,15-Jul-2021,2014051010521404553526
899,AGRICOMP MACHINERIES AND CONSTRUCTION CORPORATION(CONSTRUCTION BUSINESS),Corporation,16-May-2019,Platinum,Active,17-Jul-2020,17-Jul-2021,201905425261624241990
900,MINDANAO AGRIPLUS CORPORATION,Corporation,07-Jan-2019,Platinum,Active,16-Jul-2020,16-Jul-2021,201901611442049298980
901,SOUTHERN PHILIPPINES AGRO-INDUSTRIAL MARKETING COOPERATVE,Cooperative,13-Aug-2013,Platinum,Active,16-Jul-2020,16-Jul-2021,20130879290720275123
902,TWO DEGREES CONSTRUCTION AND SUPPLY,Single Proprietorship,13-Aug-2013,Platinum,Active,17-Jul-2020,15-Aug-2021,20130879280441237445
903,JAMM'S OFFICE & SCHOOL SUPPLIES,Single Proprietorship,07-Sep-2012,Platinum,Active,16-Jul-2020,16-Jul-2021,201209585741063943449
904,WLJ AUTOPARTS AND HEAVY EQUIPMENT PARTS,Single Proprietorship,17-Apr-2017,Platinum,Active,16-Jul-2020,16-Jul-2021,2017041669281431064879
905,M. MORENO GENERAL MERCHANDISE,Single Proprietorship,11-Jun-2008,Platinum,Active,16-Jul-2020,28-Aug-2021,20080620925666302570
906,HYAZELLE ENTERPRISES,Single Proprietorship,28-Sep-2016,Platinum,Active,16-Jul-2020,16-Jul-2021,2016091868841593417224
907,DAPOG SA DUJALI,Single Proprietorship,22-Jan-2014,Platinum,Active,20-Jul-2020,20-Jul-2021,20140191643183082897
908,HJT HARDWARE & CONSTRUCTION SUPPLIES,Single Proprietorship,06-Jul-2020,Platinum,Active,17-Jul-2020,17-Jul-2021,2020072202001984156863
909,GALATIC EVENTS CORP.,Corporation,12-Apr-2018,Platinum,Active,16-Jul-2020,16-Jul-2021,201804104957266345232
910,MSTRIT.COM COMPUTER MARKETING AND SERVICES,Single Proprietorship,23-Feb-2015,Platinum,Active,16-Jul-2020,16-Jul-2021,201502151318725455340
911,MAZAL TOV ENTERPRISES,Single Proprietorship,19-Dec-2016,Platinum,Active,16-Jul-2020,21-Jul-2021,2016121887991409301559
912,LARA'S AGRICULTURAL AND POULTRY SUPPLY,Single Proprietorship,18-May-2016,Platinum,Active,17-Jul-2020,17-Jul-2021,2016051712541896066509
913,JUSTRIGHT HEALTHCARE INC.,Corporation,12-Apr-2018,Platinum,Active,20-Jul-2020,20-Jul-2021,201804104953642551433
914,GERCEL CONSTRUCTION AND DEVELOPMENT GROUP INC.,Corporation,30-Jun-2004,Platinum,Active,12-Aug-2020,12-Aug-2021,2004064309719827741
915,CATHY'S DINER AND CATERING SERVICES,Single Proprietorship,07-Feb-2014,Platinum,Active,16-Jul-2020,30-Aug-2021,201402931751770874392
916,MRDG CONSTRUCTION SERVICES,Single Proprietorship,27-Jul-2016,Platinum,Active,16-Jul-2020,04-Aug-2021,2016071787521961006727
917,JAMM'S SPARE PARTS ENTERPRISE,Single Proprietorship,07-Sep-2012,Platinum,Active,16-Jul-2020,16-Jul-2021,201209585762049451955
918,ASCEND INDUSTRIAL SUPPLIES INC.,Corporation,26-Oct-2001,Platinum,Active,23-Jul-2020,23-Jul-2021,2001102201081912291
919,SKYSCRAPERPH CONSTRUCTION CORPORATION,Corporation,01-Oct-2018,Platinum,Active,27-Jul-2020,27-Jul-2021,2018107553059145652
920,LIFEMED PHARMACY AND GENERAL MERCAHANDISE,Single Proprietorship,02-Aug-2016,Platinum,Active,17-Jul-2020,28-Aug-2021,2016081797041068483389
921,GADAV BUILDERS,Single Proprietorship,18-May-2018,Platinum,Active,17-Jul-2020,17-Jul-2021,20180599239821684103
922,DETRIOT TRUCK AND PARTS INC.,Corporation,05-Jul-2019,Platinum,Active,17-Jul-2020,23-Jul-2021,20190734515742829163
923,R. ANIN JR. CONSTRUCTION,Single Proprietorship,09-Jul-2007,Platinum,Active,20-Jul-2020,23-Jul-2021,20070714978186064861
924,R&L GENERAL MERCHANDISE,Single Proprietorship,23-Mar-2018,Platinum,Active,22-Jul-2020,22-Jul-2021,2018031073871098188708
925,WINMARIE GENERAL MERCHANDISE,Single Proprietorship,18-Jul-2011,Platinum,Active,16-Jul-2020,16-Jul-2021,201107425502113131257
926,MARIBERT CORPORATION,Corporation,04-Jan-2012,Platinum,Active,16-Jul-2020,16-Jul-2021,201201464241882710200
927,VIC IMPERIAL APPLIANCE CORPORATION,Corporation,28-Aug-2007,Platinum,Active,16-Jul-2020,16-Jul-2021,20070822734827836334
928,REDSELL AUDIO VIDEO INSTALLATION AND SERVICES,Single Proprietorship,16-May-2016,Platinum,Active,28-Jul-2020,28-Jul-2021,201605171041125857978
929,"PARASAT CABLE TV, INC.",Corporation,11-Mar-2013,Platinum,Active,17-Jul-2020,06-Aug-2021,20130367921120618025
930,"COMMERCIAL FREIGHT SERVICES, INC.",Corporation,10-Jan-2003,Platinum,Active,16-Jul-2020,16-Jul-2021,20030113231707255305
931,"OMNIFAB, INC.",Corporation,03-Jul-2015,Platinum,Active,16-Jul-2020,16-Jul-2021,2015071407631093462890
932,DBADSUARA ENGINEERING CONSULTANCY,Single Proprietorship,19-Aug-2019,Platinum,Active,20-Jul-2020,20-Aug-2021,20190826533442093521
933,LM METRO HOTEL,Single Proprietorship,15-Aug-2013,Platinum,Active,17-Jul-2020,06-Aug-2021,20130810261231748402
934,JFGR TRADING,Single Proprietorship,21-Oct-2009,Platinum,Active,20-Jul-2020,20-Jul-2021,2009102914445054069
935,F 8101 CONSTRUCTION,Single Proprietorship,18-Feb-2020,Platinum,Active,16-Jul-2020,16-Jul-2021,2020022111091906783036
936,E & W DAVAO TRADE AND IMPORT CORP.,Corporation,01-Jul-2019,Platinum,Active,17-Jul-2020,17-Jul-2021,201907356421447002856
