,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
188,DIVESPECIAL INC.,Corporation,14-Nov-2012,Platinum,Active,11-Feb-2020,11-Feb-2021,20200261941175617860
189,ANJOE FOOD & CATERING SERVICES,Single Proprietorship,19-Feb-2008,Platinum,Active,24-Feb-2020,24-Feb-2021,200802189312004206042
190,MSV CONSTRUCTION & SUPPLIES,Single Proprietorship,15-Feb-2016,Platinum,Active,17-Feb-2020,17-Feb-2021,2020021619311830380363
191,ENVIRO SCOPE SYNERGY INC,Corporation,28-Nov-2018,Platinum,Active,11-Mar-2020,13-Mar-2021,201811652991226967844
192,V POWERAGRO TRADING,Single Proprietorship,23-Mar-2015,Platinum,Active,17-Feb-2020,23-Feb-2021,202002131041245474804
193,ADVENTURER'S MULTI PURPOSE COOP,Cooperative,22-Sep-2017,Platinum,Active,17-Feb-2020,17-Feb-2021,202002137968322092262
194,"TECHSOURCE COMPUTING SOLUTIONS, INC.",Corporation,07-Mar-2013,Platinum,Active,24-Feb-2020,24-Feb-2021,201303705281147816482
195,D.J. VALERA CONSTRUCTION & SUPPLY,Single Proprietorship,27-Nov-2007,Platinum,Active,18-Feb-2020,19-Feb-2021,200711177311836493466
196,EMR COURIER SERVICES INTERNATIONAL INC.,Corporation,20-Feb-2018,Platinum,Active,19-Feb-2020,19-Feb-2021,201802114315569420376
197,"OPEN SPACE MEDIA, INC.",Corporation,09-Nov-2017,Platinum,Active,14-Feb-2020,14-Feb-2021,2020021293321512376257
198,1FC DIZON CORP.,Corporation,09-Dec-2019,Platinum,Active,19-Feb-2020,19-Feb-2021,20191261141075923023
199,LBL POWER TECHNOLOGY CORPORATION,Corporation,24-Oct-2002,Platinum,Active,14-Feb-2020,14-Feb-2021,2020021173209471027
200,GREENPLAINS CONSTRUCTION,Single Proprietorship,11-Jul-2007,Platinum,Active,17-Feb-2020,03-Mar-2021,202002150491007391935
201,QCC CONSTRUCTION AND SUPPLY,Single Proprietorship,10-Apr-2012,Platinum,Active,17-Feb-2020,06-Mar-2021,20200251444891231597
202,S.C. MEGAWORLD CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,20-Aug-2008,Platinum,Active,21-Feb-2020,21-Feb-2021,200808220335880072
203,A.S. COMMERCIAL SAND AND GRAVEL QUARRY,Single Proprietorship,08-Apr-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,201704168166163008379
204,MARYANA'S SHELL SERVICE STATION - STA. MARIA BULACAN,Single Proprietorship,04-Feb-2020,Platinum,Active,17-Feb-2020,17-Feb-2021,2020022094721485027899
205,TRANS PILIPINAS POWER AND AUTOMATION INCORPORATED,Corporation,19-May-2015,Platinum,Active,18-Feb-2020,18-Feb-2021,2015051359601925153501
206,"GX INTERNATIONAL, INC.",Corporation,04-Jun-2002,Platinum,Active,26-Feb-2020,05-Mar-2021,200206826823975751
207,E.R. MANAID CONSTRUCTION,Single Proprietorship,07-Sep-2015,Platinum,Active,17-Feb-2020,20-Feb-2021,2020021474721970489560
208,PHILCANTECH ENTERPRISES,Single Proprietorship,19-Oct-2016,Platinum,Active,17-Feb-2020,20-Feb-2021,2020021896101837166290
209,R AND K GENERAL MERCHANDISE,Single Proprietorship,14-Jun-2016,Platinum,Active,12-Feb-2020,12-Feb-2021,202002174107180149723
210,FGT CONSTRUCTION,Single Proprietorship,27-Jan-2015,Platinum,Active,17-Feb-2020,17-Feb-2021,202002124677216020366
211,LA SUERTA'S GARDEN CATERING,Single Proprietorship,25-Jul-2017,Platinum,Active,13-Feb-2020,14-Feb-2021,202002149630113830796
212,TREZE MARKETING,Single Proprietorship,25-Jul-2017,Platinum,Active,17-Feb-2020,17-Feb-2021,2020021492291845080585
213,"MAKATI IMAGE PRINT, INC.",Corporation,22-May-2001,Platinum,Active,24-Feb-2020,24-Feb-2021,20010548485567804
214,GREEN PRO AIR CONDITIONING SYSTEMS INC,Corporation,08-Oct-2018,Platinum,Active,17-Feb-2020,17-Feb-2021,20200274149178940574
215,ZMC GENERAL CONSTRUCTION,Single Proprietorship,09-Mar-2009,Platinum,Active,17-Feb-2020,17-Feb-2021,202002252661674236750
216,GB ELECTRICAL SUPPLY & INDUSTRIAL MAINTENANCE,Single Proprietorship,29-May-2015,Platinum,Active,26-Feb-2020,26-Feb-2021,20150513731117754874
217,JAMIE'S HARDWARE,Single Proprietorship,26-Feb-2013,Platinum,Active,17-Feb-2020,17-Feb-2021,202002667371406910290
218,GIFT OF GOD ENGRAVING SERVICES,Single Proprietorship,15-May-2009,Platinum,Active,17-Feb-2020,17-Feb-2021,202002265882108437922
219,KINGEDWARD SECURITY SERVICES INCORPORATED,Corporation,09-Oct-2008,Platinum,Active,24-Feb-2020,24-Feb-2021,200810228041093420793
220,MADY CONSTRUCTION,Single Proprietorship,08-Feb-2007,Platinum,Active,17-Feb-2020,24-Feb-2021,202002125451046384132
221,RHT CONSTRUCTION AND SUPPLIES,Single Proprietorship,14-Dec-2015,Platinum,Active,17-Feb-2020,17-Feb-2021,202002156802810979325
222,GOLDEVER PRINTING PRESS INC.,Corporation,21-Jan-2020,Platinum,Active,03-Mar-2020,03-Mar-2021,20200115201507804884
223,LIVELIFE LIVEGREEN TRADING,Single Proprietorship,25-May-2015,Platinum,Active,17-Feb-2020,19-Feb-2021,202002136796697247648
224,INFINITY DYNAMIC SYSTEMS AND SOLUTIONS INC.,Corporation,04-Nov-2010,Platinum,Active,20-Feb-2020,20-Feb-2021,201011367321634946934
225,GLOBAL EQUIPMENT AND ALLIED RESOURCES SYSTEM ENTERPRISE,Single Proprietorship,04-Aug-2014,Platinum,Active,17-Feb-2020,17-Feb-2021,2020021098301513257236
226,DAVAO DATAN HARDWARE & PARTS,Single Proprietorship,19-Sep-2014,Platinum,Active,19-Feb-2020,19-Feb-2021,201409114346624368502
227,"ENRIQUE A. FLORES,JR---CONTRACTOR",Single Proprietorship,20-Feb-2007,Platinum,Active,17-Feb-2020,17-Feb-2021,202002127531349069391
228,NGP CONSTRUCTION,Single Proprietorship,07-Jul-2004,Platinum,Active,12-Feb-2020,13-Feb-2021,2020024391694159470
229,CSP ELECTRONICS SYSTEM,Single Proprietorship,30-Jul-2018,Platinum,Active,03-Jun-2020,03-Jun-2021,201807871001725080712
230,HARJENS TRADE CENTER,Single Proprietorship,26-Jan-2009,Platinum,Active,17-Feb-2020,17-Feb-2021,202002242822130460116
231,OVE ARUP & PARTNERS HK LTD. (PHILIPPINES BRANCH),Corporation,05-Jan-2012,Platinum,Active,02-Mar-2020,02-Mar-2021,201201465371534745601
232,E AND R ENTERPRISES AND CONSTRUCTION,Single Proprietorship,05-Oct-2007,Platinum,Active,19-Feb-2020,26-Mar-2021,20071016839554095378
233,ENGITEC CONSTRUCTION SERVICES,Single Proprietorship,22-May-2018,Platinum,Active,19-Feb-2020,19-Feb-2021,201805985052069332568
234,MULTICO PRIME POWER INC.,Corporation,24-Nov-2016,Platinum,Active,19-Feb-2020,20-Feb-2021,2016111922191078474148
235,MONTADEL ENTERPRISES,Single Proprietorship,11-Feb-2004,Platinum,Active,21-Feb-2020,18-Mar-2021,2004022720388662207
236,SAPPHIRE PHARMACEUTICAL CORP.,Corporation,18-Jul-2017,Platinum,Active,13-Feb-2020,26-Feb-2021,2020021506671226911495
237,RIFEMEDICA CORPORATION,Corporation,13-Aug-2016,Platinum,Active,17-Feb-2020,10-Apr-2021,202002181280623422162
238,JOMARA KONSTRUCKT CORPORATION,Corporation,25-Jan-2016,Platinum,Active,03-Mar-2020,21-Mar-2021,201601159573870067065
239,J.H. BUNDANG GENERAL MERCHANDISE,Single Proprietorship,15-Jul-2014,Platinum,Active,17-Feb-2020,17-Feb-2021,2020021082031288623279
240,L.M. BALTONADO CONSTRUCTION,Single Proprietorship,22-Apr-2008,Platinum,Active,17-Feb-2020,24-Feb-2021,20200220099543686189
241,HOTEL FORTUNA,Single Proprietorship,18-Mar-2013,Platinum,Active,05-Mar-2020,05-Mar-2021,20130368540155662325
242,KNIT & TUCK MERCHANDISING,Single Proprietorship,08-Jul-2005,Platinum,Active,17-Feb-2020,26-Feb-2021,20200277691603785445
243,DL ENTERPRISES,Single Proprietorship,25-Feb-2004,Platinum,Active,17-Feb-2020,26-Feb-2021,20200231031551189347
244,JMDA CONSTRUCTION,Single Proprietorship,21-Nov-2018,Platinum,Active,17-Feb-2020,17-Feb-2021,20200266322828974652
245,"CENTRAMED PHILS., CO.",Partnership,20-Feb-2004,Platinum,Active,24-Feb-2020,28-Feb-2021,20040229731768219303
246,GSL GENERAL MERCHANDISE,Single Proprietorship,20-Mar-2018,Platinum,Active,17-Feb-2020,17-Feb-2021,2020021085875234001
247,"GOLDQUEST BIOTECHNOLOGIES, INC.",Corporation,12-Jan-2006,Platinum,Active,18-Feb-2020,22-Feb-2021,20060123600950312369
248,INFINITY ENTERPRISES,Single Proprietorship,21-Jan-2019,Platinum,Active,17-Feb-2020,17-Feb-2021,202002591551935200164
249,MJCG CONST. INC.,Corporation,11-Apr-2011,Platinum,Active,12-Feb-2020,15-Feb-2021,202002193342157498292
250,CASALME GENERAL MERCHANDISE AND MEDICAL SUPPLY,Single Proprietorship,05-Jul-2019,Platinum,Active,27-Feb-2020,27-Feb-2021,201907345331474975742
251,CAGAYAN BALITA CORPORATION,Corporation,29-Mar-2016,Platinum,Active,17-Feb-2020,17-Feb-2021,2020021663231995016463
252,ROWEN'S AGRICULTURAL & POULTRY SUPPLY,Single Proprietorship,07-May-2007,Platinum,Active,17-Feb-2020,05-Mar-2021,20200213619794747570
253,HASTINGS MOTOR CORPORATION,Corporation,07-Jan-2009,Platinum,Active,17-Feb-2020,17-Feb-2021,20200265373811625115
254,IMMPRESS BOOK PUBLISHING,Single Proprietorship,28-Jun-2019,Platinum,Active,18-Feb-2020,18-Feb-2021,20190635916568289857
255,BM POWER GENERAL CONSTRUCTION AND SALES CORPORATION,Corporation,19-Apr-2012,Platinum,Active,27-Feb-2020,27-Feb-2021,201204519241815990698
256,JB GENERAL MERCHANDISE,Single Proprietorship,11-Mar-2015,Platinum,Active,25-Mar-2020,25-Mar-2021,201503129709385923452
257,COLEEN EATERY AND CATERING SERVICES,Single Proprietorship,23-May-2018,Platinum,Active,17-Feb-2020,17-Feb-2021,202002983122121690053
258,"ALMAN PHARMACEUTICALS, INC.",Corporation,21-Jun-2004,Platinum,Active,20-Feb-2020,27-Feb-2021,20040642511070093970
259,DGS ENTERPRISES,Single Proprietorship,28-Oct-2019,Platinum,Active,21-Feb-2020,21-Feb-2021,20191013088254942958
260,MHARJUN ENTERPRISES,Single Proprietorship,23-May-2011,Platinum,Active,14-Feb-2020,14-Feb-2021,202002412421847557169
261,NORTH MATRIX DEVELOPMENT CORPORATION,Corporation,07-Feb-2011,Platinum,Active,17-Feb-2020,28-Feb-2021,20200238357626790626
262,KHAR CONSTRUCTION AND SUPPLIES,Single Proprietorship,28-Jan-2019,Platinum,Active,17-Feb-2020,17-Feb-2021,202002579091236521405
263,SAINT RALPH CONSTRUCTION & SUPPLY,Single Proprietorship,12-Nov-2004,Platinum,Active,19-Feb-2020,19-Feb-2021,20041156391703372900
264,GOLDEX CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,12-Sep-2018,Platinum,Active,17-Feb-2020,19-Feb-2021,202002785642058870736
265,RAILWORKS CORPORATION,Corporation,20-May-2013,Platinum,Active,17-Feb-2020,19-Feb-2021,20200271984254807297
266,GSP ENTERPRISES,Single Proprietorship,14-Jul-2008,Platinum,Active,18-Feb-2020,20-Feb-2021,200807215101906636368
267,SYNDTITE CONSTRUCTION CORPORATION,Corporation,13-Apr-2016,Platinum,Active,20-Feb-2020,28-Feb-2021,2016041684911906652156
268,KM DIGITAL PRINTING HUB CORP.,Corporation,21-Nov-2017,Platinum,Active,10-Mar-2020,18-Mar-2021,20171112738676418510
269,KATIPUNAN NG MGA KOOPERATIBANG MAGGAGATAS INTEGRATEDCOOPERATIVE,Cooperative,23-Jun-2014,Platinum,Active,21-Jul-2020,21-Jul-2021,201406105728231218628
270,EIGENTECH CORP.,Corporation,30-May-2016,Platinum,Active,20-Feb-2020,02-Mar-2021,201605172423899535588
271,DAYBRIGHT ELECTRICAL PLUMBING AND CONSTRACTION SUPPLY,Single Proprietorship,24-Jan-2012,Platinum,Active,17-Feb-2020,17-Feb-2021,202002473541473840469
272,PHILIPPINE TOPWOOD INDUSTRIES &AMP; TRADING CORPORATION,Corporation,17-Feb-2005,Platinum,Active,17-Feb-2020,17-Feb-2021,20200216145846111857
273,WELLCARE CLINICS & LAB. INC.,Corporation,22-Apr-2014,Platinum,Active,17-Feb-2020,17-Feb-2021,202002999472071005682
274,Z. ANTIOQUIA CONSTRUCTION,Single Proprietorship,04-Aug-2006,Platinum,Active,17-Feb-2020,17-Feb-2021,202002107781652948012
275,"OPTISERVE TECHNOLOGIES, INC.",Corporation,19-Jun-2014,Platinum,Active,19-Feb-2020,19-Feb-2021,2014061055221385175332
276,CHILL- PERSHA ENTERPRISE,Single Proprietorship,05-Jan-2016,Platinum,Active,20-Feb-2020,20-Feb-2021,2016011576431569375606
277,LADICA TRADING AND CONSTRUCTION SERVICES,Single Proprietorship,04-Sep-2014,Platinum,Active,18-Feb-2020,18-Feb-2021,2014091131291687992374
278,MJACQ ENTERRPISES,Single Proprietorship,06-Jun-2003,Platinum,Active,20-Feb-2020,21-Feb-2021,20030616661856699925
279,VILLMILL CORPORATION,Corporation,26-Aug-2011,Platinum,Active,17-Feb-2020,17-Feb-2021,20200243548520964424
280,BELL PEST CONTROL,Single Proprietorship,13-Apr-2015,Platinum,Active,17-Feb-2020,04-Mar-2021,2020021327341190505165
281,SWIFT DEVELOPMENT AND SUPPLIES CORP.,Corporation,29-Jan-2019,Platinum,Active,17-Feb-2020,17-Feb-2021,202002577441655240300
282,E.M. ABIN TRADING & CONSTRUCTION,Single Proprietorship,15-Sep-2010,Platinum,Active,12-Feb-2020,12-Feb-2021,20200235870965762150
283,GREENSTONE ENTERPRISES,Single Proprietorship,16-Dec-2016,Platinum,Active,17-Feb-2020,17-Feb-2021,2020021893031060447376
284,"ASSOCIATED DRUGS, INC.",Corporation,11-Oct-2001,Platinum,Active,17-Feb-2020,17-Feb-2021,2020023007030257443
285,ONLINE CLOTHING ENTERPRISES,Single Proprietorship,23-Feb-2009,Platinum,Active,21-Feb-2020,23-Feb-2021,200902249841473259998
286,PATTY'S CATERING SERVICES,Single Proprietorship,23-Mar-2015,Platinum,Active,20-Feb-2020,20-Feb-2021,2015031308931986994176
287,LD BERNARDINO CONSTRUCTION & SUPPLY,Single Proprietorship,28-Jan-2019,Platinum,Active,19-Feb-2020,19-Feb-2021,201901578861632309381
288,TOPS CONCEPCION REFEREES SERVICE COOPERATIVE,Cooperative,15-Jan-2016,Platinum,Active,18-Feb-2020,17-Mar-2021,201601158693562156907
289,ALTAMEDICA INCORPORATED,Corporation,17-Feb-2010,Platinum,Active,17-Feb-2020,28-Feb-2021,20200232136742132257
290,TRILINK TECHNOLOGIES INC.,Corporation,23-Oct-2003,Platinum,Active,28-Feb-2020,28-Feb-2021,20031019421827944464
291,R.R. RICAFORT CONSTRUCTION AND SUPPLIES,Single Proprietorship,03-Feb-2004,Platinum,Active,19-Feb-2020,16-Mar-2021,2004022556811795390
292,FBS ENGINEERING & CONSTRUCTION,Single Proprietorship,09-Feb-2011,Platinum,Active,19-Feb-2020,06-Mar-2021,201102384752070522159
293,MED PLUS ENTERPRISES,Single Proprietorship,24-Jun-2004,Platinum,Active,19-Feb-2020,19-Feb-2021,20040642801443299185
294,DE REO'S CATERING SERVICES,Single Proprietorship,14-Apr-2011,Platinum,Active,17-Feb-2020,17-Feb-2021,20200240469881617876
295,WALLER INTERNATIONAL INC.,Corporation,12-Mar-2012,Platinum,Active,19-Feb-2020,28-Feb-2021,201203501022088853135
296,RMS PETROLEUM TECHNOLOGY & WASTE MANAGEMENT CORP.,Corporation,20-Aug-2010,Platinum,Active,20-Feb-2020,26-Mar-2021,20100835375389150295
297,NAEL OFFICE SUPPLIES & EQUIPMENT TRADING,Single Proprietorship,20-May-2019,Platinum,Active,26-Feb-2020,26-Feb-2021,20190542024155814057
298,GOLDENVILLE REALTY AND DEVELOPMENT CORPORATION,Corporation,18-Jan-2010,Platinum,Active,01-Mar-2020,01-Mar-2021,201001304021973529950
299,BELLA CONSTRUCTION & SUPPLIES,Single Proprietorship,09-Jan-2019,Platinum,Active,02-Mar-2020,02-Mar-2021,201901607271888863999
300,H. GUERRERO TRADING,Single Proprietorship,13-Aug-2019,Platinum,Active,28-Feb-2020,28-Feb-2021,201908281191618652123
301,ILAGAN EVENTS AND CATERING SERVICES,Single Proprietorship,29-Sep-2017,Platinum,Active,18-Feb-2020,18-Feb-2021,201709136265128958892
302,CLAVITE ENTERPRISES AND CONSTRUCTION SUPPLY,Single Proprietorship,11-Aug-2014,Platinum,Active,18-Feb-2020,18-Feb-2021,201408110627990552004
303,INNOVATRONIX INCORPORATED,Corporation,06-Apr-2004,Platinum,Active,17-Feb-2020,17-Feb-2021,2020023724868523119
304,LOPUE'S SAN SEBASTIAN CORPORATION,Corporation,10-Jul-2008,Platinum,Active,19-Feb-2020,19-Feb-2021,200807367421842325170
305,HAMMERTIME CONSTRUCTION,Single Proprietorship,18-Oct-2016,Platinum,Active,19-Feb-2020,21-Feb-2021,2016101889961475920575
306,WESTZAM GENERAL MERCHANDISE INC.,Corporation,21-Jun-2016,Platinum,Active,26-Feb-2020,26-Feb-2021,2016061749631573688298
307,"OLYMPIC CONSTRUCTION SUPPLY, INC",Corporation,24-Mar-2011,Platinum,Active,18-Feb-2020,18-Feb-2021,201103398091074744757
308,NEWCON INTERNATIONAL LTD,Foreign Company Organization,09-Nov-2017,Platinum,Active,27-Feb-2020,27-Feb-2021,2017111293361428488459
309,HUAYOU CONSTRUCTION DEVELOPMENT PHILIPPINES CORPORATION,Corporation,09-Aug-2010,Platinum,Active,05-Mar-2020,05-Mar-2021,20100835083842493429
310,DOCAST CONSTRUCTION,Single Proprietorship,19-Jan-2012,Platinum,Active,18-Feb-2020,18-Feb-2021,201201471872117198527
311,830 BUILDERS & DEVELOPERS CORP.,Corporation,29-Nov-2007,Platinum,Active,12-Feb-2020,12-Feb-2021,202002177991377916073
312,ROCK - WILLIAN CONSTRUCTION AND SUPPLY,Single Proprietorship,24-Sep-2013,Platinum,Active,20-Feb-2020,19-Mar-2021,20130983028888443111
313,DLPM TRADING,Single Proprietorship,22-Aug-2014,Platinum,Active,19-Feb-2020,19-Feb-2021,2014081119212115082966
314,INK4U,Corporation,25-Aug-2016,Platinum,Active,02-Mar-2020,02-Mar-2021,201608182909808289512
315,CRISTORA ENTERPRISES,Single Proprietorship,30-Jan-2013,Platinum,Active,17-Feb-2020,05-Mar-2021,20200265067340645914
316,"IRVINE TRUE & FRANK CARSON PHILIPPINES, INC.",Corporation,24-Mar-2011,Platinum,Active,20-Feb-2020,01-Mar-2021,20110339801112815707
317,METROCOM CELLPHONE AND GENERAL MERCHANDISE,Single Proprietorship,23-Aug-2016,Platinum,Active,18-Feb-2020,18-Feb-2021,201608182535866152101
318,SILVERBACKS SECURITY SERVICES CORP.,Corporation,11-Dec-2019,Platinum,Active,12-Feb-2020,12-Feb-2021,2020025625653921011
319,HI-COOL ENGINEERING CORPORATION,Corporation,02-Aug-2007,Platinum,Active,17-Feb-2020,17-Feb-2021,20200226765902861583
320,FAST ONE TRADING,Single Proprietorship,20-Feb-2013,Platinum,Active,18-Feb-2020,23-Feb-2021,201302663291002691205
321,CONCRETE RESTORATION AND REPAIR TECHNOLOGY INCORPORATED,Corporation,10-Mar-2011,Platinum,Active,27-Feb-2020,27-Feb-2021,20110339367935270804
322,BAC SURVEYING AND TITLING SERVICES,Single Proprietorship,10-Feb-2012,Platinum,Active,19-Feb-2020,19-Feb-2021,201202483911413018631
323,MADAYAW AGRI CO. INC.,Corporation,11-Jun-2018,Platinum,Active,19-Feb-2020,19-Feb-2021,20180695308962643301
324,CITI PRINT AND STATIONERY CORP.,Corporation,20-Apr-2017,Platinum,Active,18-Feb-2020,18-Feb-2021,2017041667341633033579
325,APC TRADING,Single Proprietorship,16-Jun-2008,Platinum,Active,14-Feb-2020,18-Feb-2021,20200220996855808444
326,H.P BERNARDO TRADING 2,Single Proprietorship,11-Dec-2019,Platinum,Active,19-Feb-2020,19-Feb-2021,20191256051144463492
327,DN STEEL MKTG. INC.,Corporation,19-Oct-2006,Platinum,Active,28-Jul-2020,28-Jul-2021,2006101143976127947
328,SHIRTSHOP COMMERCIAL,Single Proprietorship,25-Oct-2011,Platinum,Active,17-Feb-2020,17-Feb-2021,202002450311246879888
329,CAPITOL SUPPLIES & GENERAL MERCHANDIZE,Single Proprietorship,14-Jul-2011,Platinum,Active,12-Feb-2020,12-Feb-2021,20200242488993636866
330,CASTRO GLASS & ENTERPRISES,Single Proprietorship,21-Aug-2018,Platinum,Active,29-Feb-2020,01-Mar-2021,201808825841065987430
331,A. C. ONG CONSULTING INC.,Corporation,14-Jan-2009,Platinum,Active,20-Feb-2020,20-Feb-2021,200901240971963234925
332,ARB PHARMACEUTICAL,Single Proprietorship,02-Jul-2019,Platinum,Active,18-Feb-2020,18-Feb-2021,201907353201687581960
333,PALL ROCES CORPORATION,Corporation,31-Aug-2006,Platinum,Active,13-Feb-2020,13-Feb-2021,20200210987547511321
334,SCK CONSTRUCTION AND SUPPLY,Single Proprietorship,29-Jun-2016,Platinum,Active,18-Feb-2020,18-Feb-2021,201606175581159547167
335,FIVE ED PRINTING PRESS,Single Proprietorship,28-Mar-2005,Platinum,Active,18-Feb-2020,18-Feb-2021,200503598851609744972
336,MANABAT TRADING CORPORATION,Corporation,10-Dec-2008,Platinum,Active,18-Feb-2020,11-Mar-2021,200812238261470881999
337,816 ALLEN CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,08-Feb-2018,Platinum,Active,20-Feb-2020,28-Feb-2021,2018021163871450951318
338,LEMON N LIME ESSENTIALS INC,Corporation,17-Jan-2012,Platinum,Active,18-Feb-2020,18-Feb-2021,20120147048539327898
339,DYSON CONSTRUCTION AND TRADING CORPORATION,Corporation,04-Oct-2019,Platinum,Active,19-Feb-2020,19-Feb-2021,201910175051466452039
340,VEONG CONSTRUCTION & SUPPLY,Single Proprietorship,21-Jan-2010,Platinum,Active,14-Feb-2020,14-Feb-2021,202002305211984120090
341,EUGE CONSTRUCTION AND SUPPLY,Single Proprietorship,18-Jan-2011,Platinum,Active,14-Feb-2020,20-Feb-2021,202002377261835956950
342,ABAL - ABAL CONSTRUCTION,Single Proprietorship,01-Aug-2019,Platinum,Active,18-Feb-2020,18-Feb-2021,20190830030154306464
343,JNSAR TRADING,Single Proprietorship,25-Jan-2019,Platinum,Active,19-Feb-2020,19-Feb-2021,201901583361379922049
344,E.C.P CONSTRUCTION SERVICES,Single Proprietorship,12-Jan-2018,Platinum,Active,19-Feb-2020,19-Feb-2021,201801120155954272739
345,CPAN ENGINEERING AND ENT.,Single Proprietorship,26-Mar-2012,Platinum,Active,14-Feb-2020,15-Mar-2021,202002509531296093996
346,SAB CCTV SURVEILLANCE SERVICES,Single Proprietorship,17-Aug-2017,Platinum,Active,18-Feb-2020,18-Feb-2021,201708144588414655426
347,YOROZUYA CONSTRUCTION,Single Proprietorship,10-Feb-2020,Platinum,Active,18-Feb-2020,18-Feb-2021,2020022101571079467958
348,COMPUSPEC SALES & SERVICES,Single Proprietorship,18-Mar-2004,Platinum,Active,05-Mar-2020,20-Mar-2021,20040334911245294762
349,VINJO MARKETING,Single Proprietorship,06-Mar-2012,Platinum,Active,18-Feb-2020,18-Feb-2021,201203498272084866351
350,DGOLD AUTO PARTS,Single Proprietorship,28-Feb-2014,Platinum,Active,18-Feb-2020,18-Feb-2021,2014029532341155210
351,LUXURYSHEEP GENERAL MERCHANDISE INC.,Corporation,19-Nov-2014,Platinum,Active,18-Feb-2020,18-Feb-2021,201411120241714571865
352,SOBIMED PHARMACEUTICAL PRODUCT DISTRIBUTION,Single Proprietorship,04-Jul-2019,Platinum,Active,20-Feb-2020,20-Feb-2021,201907347231966521505
353,A. LEAÑOS STORE,Single Proprietorship,07-Feb-2020,Platinum,Active,10-Mar-2020,10-Mar-2021,202002209960873290975
354,D-CUBE BUILDERS,Single Proprietorship,24-Jul-2018,Platinum,Active,19-Feb-2020,19-Feb-2021,201807878531488217779
355,KIT PROPERTIES INC.,Corporation,26-Dec-2013,Platinum,Active,26-Feb-2020,12-Mar-2021,201312900241463714790
356,J BROS CONSTRUCTION CORPORATION,Corporation,05-Mar-2015,Platinum,Active,18-Feb-2020,18-Feb-2021,20150312880669348794
357,RIDE'S ENTERPRISE,Single Proprietorship,06-Feb-2020,Platinum,Active,18-Feb-2020,18-Feb-2021,202002209770912563621
